text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
S+	С+	S	s	Si		32	1	2	case				they made their lives beautiful by alms and good deeds										
mi-lostýnę	ми-лосты́нѧ	milostinę	milostinja	Nfsnn		32	2	7	obl					1									
i	и	i	i	C		32	3	6	cc														
s'+	с͛+	sъ	s	Si		32	4	6	case														
dóbryĭ	до́брый	dobrii	dobъr	Afpnn		32	5	6	amod														
rabóti	рабо́ти	raboti	rabota	Nfpnn		32	6	2	conj														
oukrašáli	оукрашáли	ukrašali	ukrasja	Vmp--pe	A-pnn	32	7	0	root	prf													
živénïè	живе́нïѐ	živenie	živenie	Nnsnn		32	8	7	obj														
svoè.	своѐ.	svoe	svoi	Ansnn		32	9	8	amod	poss													
																							
I+	И+	I	i	C		33	1	7	cc				and, when they gave birth to that dove of Christ,										
katò	като̀	kato	kato	C		33	2	3	mark														
rodíli	роди́ли	rodili	rodja	Vmp--pe	A-pnn	33	3	7	advcl	prf				1									
táę	тáѧ	taę	toja	Pd-fsn		33	4	5	det	ext													
Golúbica	Голꙋ́бица	Golubica	golъbica	Nfsny		33	5	3	obj														
Xva,	Хва,	Xva	Xristov	Afsnn		33	6	5	amod	poss													
xránili	хрáнили	xranili	xranja	Vmp--pi	A-pnn	33	7	0	root	prf			they cared and taught her to good habits										
i+	и+	i	i	C		33	8	9	cc														
nastavlę´li	наставлѧ́ли	nastavlęli	nastavlja	Vmpi-pe		33	9	7	conj														
eę`	еѧ̀	eę	tja	Pp3fsa		33	10	7	obj														
na	на	na	na	Sa		33	11	13	case														
podóbnyę	подо́бныѧ	podobnię	podoben	Ampny		33	12	13	amod														
nrávy,	нрáвы,	nravi	nrav	Nmpnn		33	13	9	obl	lat													
																							
i+	и+	i	i	C		34	1	6	cc				and they taught her the God's law well										
na	на	na	na	Sa		34	2	3	case					1									
zakon	закон	zakon	zakon	Nmsnn		34	3	6	obl	lat													
Bžïĭ	Бжïй	Bžii	božii	Amsny		34	4	3	amod	poss													
dobrě´	добрѣ́	dobrě	dobrě	R		34	5	6	advmod														
naučíli	наꙋчи́ли	naučili	nauča	Vmp--pe	A-pnn	34	6	0	root	prf													
eę`,	еѧ̀,	eę	tja	Pp3fsa		34	7	6	obj														
																							
i+	и+	i	i	C		35	1	2	cc				and (then) they moved to the heavenly dwellings										
prestávili+	престáвили+	prestavili	prěstavja	Vmp--pe	A-pnn	35	2	0	root	prf													
sę	сѧ	sę	se	Px---a		35	3	2	expl														
óny	о́ны	oni	oni	Pp3-pn		35	4	2	nsubj														
vъ	въ	vъ	v	Sa		35	5	7	case														
Nbsnyę	Нбсныѧ	Nbsnię	nebesen	Ampny		35	6	7	amod														
wbý-teli:	ѡбы́-тели:	obiteli	obitel	Nmpnn		35	7	2	obl	lat				1									
																							
I	И	I	i	C		36	1	2	cc				and they left Parascheva at home as their heir										
wstávili	ѡстáвили	ostavili	ostavja	Vmp--pe	A-pnn	36	2	0	root	prf													
ou+	оу+	u	u	Sg		36	3	4	case														
dóm'	до́м͛	domъ	dom	Nmsnn		36	4	2	obl	loc													
naslě´dnicu	наслѣ́дницꙋ	naslědnicu	naslědnica	Nfsay		36	5	2	obl	pred													
táę	тáѧ	taę	toja	Pd-fsn		36	6	7	det	ext													
Paraskéѵa	Параске́ѵа	Paraskeva	Paraskeva	Nfsny		36	7	2	obj														
s'+	с͛+	sъ	s	Si		36	8	9	case				with her brother Euthymius, who later became the bishop of Matidia										
bráta	брáта	brata	brat	Nmsgy		36	9	2	obl														
eę`	еѧ̀	eę	tja	Pp3fsg		36	10	9	nmod	poss													
Eѵѳímia,	Єѵѳи́миа,	Evѳimia	Eftimij	Nmsgy		36	11	9	appos					1									
što	що	što	što	Pr		36	12	13	mark														
byl	был	bil	sъm	Vmp--pi	Amsnn	36	13	9	acl	prf													
tо́ĭ	то́й	toi	toi	Pp3msn		36	14	13	nsubj														
póslě	по́слѣ	poslě	posle	R		36	15	13	advmod														
Epskopъ	Єпскопъ	Epskopъ	episkop	Nmsny		36	16	13	obl	pred													
Maditï´iskïĭ,	Мадитḯискïй,	Maditiiskii	maditijski	Ampny		36	17	16	amod														
																							
i+	и+	i	i	C		37	1	5	cc				and he did many glorious miracles both in his life and after his death (ʺtranslationʺ [to the heavenly dwellings])										
mnógw	мно́гѡ	mnogo	mnogo	R		37	2	4	amod														
Preslávnaę	Преслáвнаѧ	Preslavnaę	preslaven	Anpny		37	3	4	amod					1									
Čudesà	Чꙋдесà	Čudesa	čudo	Nnsnn		37	4	5	obj														
oučínilъ	оучи́нилъ	učinilъ	učinja	Vmp--se	Amsnn	37	5	0	root	prf													
na+	на+	na	na	Sl		37	6	7	case														
životě´	животѣ́	životě	život	Nmsln		37	7	5	obl	loc													
i+	и+	i	i	C		37	8	10	cc														
po	по	po	po	Sl		37	9	10	case														
prestávlenïĭ	престáвленïй	prestavlenii	prestavlenie	Nnsln		37	10	7	conj														
svoè.	своѐ.	svoe	svoi	Ansny		37	11	10	amod	poss													
																							
A+	А+	A	a	C		38	1	11	cc				but Reverend Parascheva, as her parents died, began to follow a narrow and hard path (cf. Mt 7:13?)									4	Desert Life
pre_Podóbnaę	пре_Подо́бнаѧ	prePodobnaę	prepodoben	Amsny		38	2	3	amod					1									
Paraskéѵa,	Параске́ѵа,	Paraskeva	Paraskeva	Nfsny		38	3	11	nsubj														
kató+	като́+	kato	kato	C		38	4	6	mark														
sę	сѧ	sę	se	Px---a		38	5	6	expl														
prestávili	престáвили	prestavili	prěstavja	Vmp--pe	A-pnn	38	6	11	advcl	prf													
ócъ	о́цъ	ocъ	otec	Nmsny		38	7	6	nsubj														
i	и	i	i	C		38	8	9	cc														
Mtrъ	Мтръ	Mtrъ	mati	Nfsay		38	9	7	conj														
eę`,	еѧ̀,	eę	tja	Pp3fsg		38	10	7	nmod	poss													
načénala	наче́нала	načenala	načevam	Vmp--si	Afsnn	38	11	0	root	prf													
da	да	da	da	C		38	12	13	mark														
proxódi	прохо́ди	proxodi	proxodja	Vmip3se		38	13	11	advcl					1									
těsnyĭ	тѣсный	těsnii	těsen	Amsny		38	14	17	amod														
i+	и+	i	i	C		38	15	16	cc														
priskórbnyĭ	приско́рбный	priskorbnii	priskъrben	Amsny		38	16	14	conj														
pútь,	пꙋ́ть,	putъ	pǫt	Nmsnn		38	17	13	obj														
da+	да+	da	da	C		38	18	19	mark				to live a life of a saint										
živéĭ	живе́й	živei	živeja	Vmip3si		38	19	13	conj														
stóe	сто́е	stoe	svęt	Ansny		38	20	21	amod														
živénïe	живе́нïе	živenie	živenie	Nnsnn		38	21	19	obj														
s'+	с͛+	sъ	s	Si		38	22	23	case				to mortify (the desires of) her body with fasting and staying awake										
póstъ,	по́стъ,	postъ	post	Nmsnn		38	23	28	obl														
i	и	i	i	C		38	24	26	cc														
s'+	с͛+	sъ	s	Si		38	25	26	case														
bdénïe	бде́нïе	bdenie	bdenie	Nnsnn		38	26	23	conj					1									
da	да	da	da	C		38	27	28	mark														
oumertvę´va	оумертвѧ́ва	umertvęva	umъrtvja	Vmip3se		38	28	19	conj														
Tě´lo	Тѣ́ло	Tělo	tělo	Nnsnn		38	29	28	obj														
svoè,	своѐ,	svoe	svoi	Ansny		38	30	29	amod	poss													
i+	и+	i	i	C		38	31	33	cc				and to subdue it to her soul										
da+	да+	da	da	C		38	32	33	mark														
pokorę´va	покорѧ́ва	pokoręva	pokorja	Vmip3se		38	33	28	conj														
egw`	егѡ̀	ego	toi	Pp3msa		38	34	33	obj														
na	на	na	na	Sa		38	35	36	case														
dúšu	дꙋ́шꙋ	dušu	duša	Nfsay		38	36	33	obl														
svojù.	свою̀.	svoju	svoi	Afsay		38	37	36	amod	poss				1									
																							
Í	И́	I	i	C		39	1	4	cc				and then she was filled (ʺengulfed in flamesʺ) by a divine desire										
póslě+	по́слѣ+	poslě	posle	R		39	2	4	advmod														
sę	сѧ	sę	se	Px---a		39	3	4	expl														
razgorě´	разгорѣ́	razgorě	razgorja	Vmia3se		39	4	0	root														
s'	с͛	sъ	s	Si		39	5	7	case														
Bžestvénnoe	Бжестве́нное	Bžestvennoe	božestven	Ansny		39	6	7	amod														
želánïe,	желáнïе,	želanie	želanie	Nnsnn		39	7	4	obl														
																							
i+	и+	i	i	C		40	1	6	cc				and she could not suffer to stay in this troubled world, among humans										
ne+	не+	ne	ne	Qz		40	2	6	advmod														
sterpě´	стерпѣ́	sterpě	stъrpja	Vmia3se		40	3	6	aux														
mnógo	мно́го	mnogo	mnogo	R		40	4	6	advmod														
da+	да+	da	da	C		40	5	3	fixed														
sě-dì	сѣ-дѝ	sědi	sedja	Vmip3si		40	6	0	root					1									
ou+	оу+	u	u	Sg		40	7	10	case														
tóę	то́ѧ	toę	toja	Pd-msn		40	8	10	det	ext													
mnogometę´žnyĭ	многометѧ́жный	mnogometęžnii	mnogometežen	Amsny		40	9	10	amod														
svě´tъ	свѣ́тъ	světъ	svět	Nmsnn		40	10	6	obl	loc													
méždu	ме́ждꙋ	meždu	meždu	Si		40	11	12	case														
člvcy+	члвцы+	člvci	člověk	Nmpny		40	12	6	obl	loc													
te,	те,	te	tъ	Pd-mpn		40	13	12	det	p_nom													
																							
no+	но+	no	no	C		41	1	3	cc				so (ʺbutʺ) she left everything 										
vsę`	всѧ̀	vsę	vsě	Anpnn		41	2	3	obj														
wstávi	ѡстáви	ostavi	ostavja	Vmia3se		41	3	0	root					1									
																							
i	и	i	i	C		42	1	2	cc				and she fled to the desert										
pobě´gna	побѣ́гна	poběgna	poběgam	Vmia3se		42	2	0	root														
ou+	оу+	u	po	Sg		42	3	4	case														
pustýnju,	пꙋсты́ню,	pustinju	pustinja	Nfsan		42	4	2	obl	lat													
																							
i+	и+	i	i	C		43	1	6	cc				and there she lived an angelic life (ʺequallyʺ, i.e. a life equal to that of angels)										
támo	тáмо	tamo	tamo	R		43	2	6	advmod														
rávno	рáвно	ravno	ravno	R		43	3	6	advmod														
Ágglskoe	áгглское	Agglskoe	angelski	Ansny		43	4	5	amod														
živénïe	живе́нïе	živenie	živenie	Nnsnn		43	5	6	obj														
provoždávaše:	провождáваше:	provoždavaše	provoždam	Vmii3si		43	6	0	root					1									
																							
Oupodobę´vaše	Oуподобѧ́ваше	Upodobęvaše	upodoběvam	Vmii3si		44	1	0	root				she likened herself to Prophet Elias and St John the Baptist										
sebě´	себѣ́	sebě	se	Px---g		44	2	1	obj														
Bgovídcu	Бгови́дцꙋ	Bgovidcu	bogovidec	Nmsdy		44	3	1	obl	iobj													
Ilï´ju,	Илḯю,	Iliju	Ilija	Nmsdy		44	4	3	appos														
i	и	i	i	C		44	5	7	cc														
stómu	сто́мꙋ	stomu	svęt	Amsdy		44	6	7	amod														
İwánnu	Iѡáннꙋ	Ioannu	Ioann	Nmsdy		44	7	3	conj														
Krestítelju.	Крести́телю.	Krestitelju	Krъstitel	Nmsdy		44	8	7	appos					1									
																							
Trě´va	Трѣ́ва	Trěva	trěva	Nfsnn		45	1	3	obj				she ate only grass and other fruit										
tókmw	то́кмѡ	tokmo	tъkmo	R		45	2	3	advmod														
jadę´še	ꙗдѧ́ше	jadęše	jadja	Vmii3si		45	3	0	root														
i+	и+	i	i	C		45	4	6	cc														
drúgïĭ	дрꙋ́гïй	drugii	drug	Amsny		45	5	6	amod														
plódъ	пло́дъ	plodъ	plod	Nmsnn		45	6	1	conj														
štó+	що́+	što	što	Pr		45	7	9	mark				which could be found in that desert										
sa	са	sa	se	Px---a		45	8	9	expl														
naxóždaše	нахо́ждаше	naxoždaše	naxoždam	Vmii3si		45	9	6	acl														
támo	тáмо	tamo	tamo	R		45	10	9	advmod														
po	по	po	po	Sl		45	11	13	case														
onáę	онáѧ	onaę	onja	Pd-fsn		45	12	13	det	ext				1									
pustýnę,	пꙋсты́нѧ,	pustinę	pustinja	Nfsnn		45	13	9	obl														
																							
i+	и+	i	i	C		46	1	4	cc				and even that only scarcely										
tò	то̀	to	tova	Pd-nsn		46	2	4	obj														
výše	вы́ше	više	vyše	R		46	3	4	advmod														
málo,	мáло,	malo	malo	R		46	4	0	root														
																							
a	а	a	a	C		47	1	8	cc				and she numbed herself from (towards?) the frost and the heat of Sun										
wt+	ѿ+	ot	ot	Sg		47	2	3	case														
mrázъ	мрáзъ	mrazъ	mraz	Nmsnn		47	3	8	obl	abl													
i	и	i	i	C		47	4	6	cc														
wt+	ѿ+	ot	ot	Sg		47	5	6	case														
pékъ	пе́къ	pekъ	pek	Nmsnn		47	6	3	conj	abl													
slnéčnyĭ	слне́чный	slnečnii	sъlnečen	Amsny		47	7	6	amod														
stupę´vaše	стꙋпѧ́ваше	stupęvaše	stupjavam	Vmii3si		47	8	0	root					1									
sebě´,	себѣ́,	sebě	se	Px---g		47	9	8	obj														
																							
nò	но̀	no	no	C		48	1	6	cc				and (ʺbutʺ) she look only at the one and only God										
tókmw	то́кмѡ	tokmo	tъkmo	R		48	2	6	advmod														
na	на	na	na	Sa		48	3	5	case														
edínagw	еди́нагѡ	edinago	edin	Amsgy		48	4	5	amod														
Bga	Бга	Bga	Bog	Nmsgy		48	5	6	obl	lat													
glédaše,	гле́даше,	gledaše	gledam	Vmii3si		48	6	0	root														
štò	що̀	što	što	Pr		48	7	11	mark				who can save everyone with a peaceful heart from the anxiety and storms										
tо́ĭ	то́й	toi	toi	Pp3msn		48	8	11	nsubj														
móže	мо́же	može	moga	Vaip3si		48	9	11	aux														
da	да	da	da	C		48	10	9	fixed	inf													
spasì	спасѝ	spasi	spasja	Vmip3se		48	11	5	acl					1									
sę´kigw	сѧ́кигѡ	sękigo	vsěki	Amsgy		48	12	11	obj														
wt	ѿ	ot	ot	Sg		48	13	14	case														
malodúšïę	малодꙋ́шïѧ	malodušię	malodušie	Nnsgn		48	14	11	obl	abl													
i	и	i	i	C		48	15	17	cc														
wt+	ѿ+	ot	ot	Sg		48	16	17	case														
búri	бꙋ́ри	buri	burja	Nfsgn		48	17	14	conj	abl													
štó+	що́+	što	što	Pr		48	18	20	mark														
sa	са	sa	sъm	Vmip3pi		48	19	20	cop														
smirénnyę	смире́нныѧ	smirennię	smiren	Ampny		48	20	12	acl														
srdcemъ.	срдцемъ.	srdcemъ	sъrdce	Nmsin		48	21	20	obl														
																							
Amì	Амѝ	Ami	ami	C		49	1	5	cc				but who could tell of the well of tears of her	1									
kо́ĭ	ко́й	koi	koi	Pq---n		49	2	5	nsubj														
móže	мо́же	može	moga	Vaip3si		49	3	5	aux														
da	да	da	da	C		49	4	3	fixed	inf													
iskáži	искáжи	iskaži	izkaža	Vmip3se		49	5	0	root														
i_stóčniki	и_сто́чники	istočniki	iztočnik	Nfpnn		49	6	5	obj														
slézy	сле́зы	slezi	slъza	Nfpnn		49	7	6	nmod	poss													
eę`,	еѧ̀,	eę	tja	Pp3fsg		49	8	6	nmod	poss													
i+	и+	i	i	C		49	9	13	cc				and her frequent, endless moanings?										
částoe	чáстое	častoe	čast	Ansny		49	10	13	amod														
i+	и+	i	i	C		49	11	12	cc														
neprestánnoe	непрестáнное	neprestannoe	neprestanen	Ansny		49	12	10	conj					1									
vozdýšanïe:	возды́шанïе:	vozdišanie	vъzdišanie	Nnsnn		49	13	6	conj														
																							
I	И	I	i	C		50	1	5	cc				and who could tell of her laying on a naked floor and mortification of her flesh?										
kо́ĭ	ко́й	koi	koi	Pq---n		50	2	5	nsubj														
móže	мо́же	može	moga	Vaip3si		50	3	5	aux														
da	да	da	da	C		50	4	3	fixed	inf													
izrečè	изречѐ	izreče	izreka	Vmip3se		50	5	0	root														
na+	на+	na	na	Sa		50	6	8	case														
góloe	го́лое	goloe	gol	Ansny		50	7	8	amod														
zemlì	землѝ	zemli	zemlja	Nfsdn		50	8	9	nmod	loc													
legánïe	легáнïе	leganie	leganie	Nnsnn		50	9	5	obj														
i	и	i	i	C		50	10	11	cc														
oumr-štelénïe	оумр-щеле́нïе	umrštelenie	umrъštelenie	Nnsnn		50	11	9	conj					1									
plóti	пло́ти	ploti	plъt	Nfsgn		50	12	11	nmod														
svoę`,	своѧ̀,	svoę	svoi	Afsgy		50	13	12	amod	poss													
																							
i+	и+	i	i	C		51	1	3	cc				for there was no one to see how many times the Reverend (Petka) bowed										
ne+	не+	ne	ne	Qz		51	2	3	advmod														
býlъ	бы́лъ	bilъ	sъm	Vmp--si	Amsnn	51	3	0	root	prf													
támo	тáмо	tamo	tamo	R		51	4	3	advmod														
nę´koĭ	нѧ́кои	nękoi	někoi	Pi		51	5	3	nsubj														
da+	да+	da	da	C		51	6	7	mark														
gléda,	гле́да,	gleda	gledam	Vmip3si		51	7	3	advcl														
kóliko+	ко́лико+	koliko	kolko	Pq		51	8	11	mark														
li	ли	li	li	Qq		51	9	8	fixed														
Pó-klony	По́-клоны	Pokloni	poklon	Nmpnn		51	10	11	obj					1									
oučínęla	оучи́нѧла	učinęla	učinja	Vmpi-se		51	11	7	advcl	prf													
pre_Podóbnaę,	пре_Подо́бнаѧ,	prePodobnaę	prepodoben	Afsny		51	12	11	nsubj														
																							
tókmw	то́кмѡ	tokmo	tъkmo	R		52	1	2	advmod				only the all-seeing eye of God watched over her										
glédaše	гле́даше	gledaše	gledam	Vmii3si		52	2	0	root														
ju	ю	ju	tja	Pp3fsa		52	3	2	obj														
vsevíděštïĭ	всеви́дѣщïй	vseviděštii	vseviděšt	Ansny		52	4	5	amod														
óko	о́ко	oko	oko	Nnsnn		52	5	2	nsubj					1									
Bžïe:	Бжïе:	Bžie	božii	Ansny		52	6	5	amod	poss													
																							
I+	И+	I	i	C		53	1	3	cc				and she cared there for no vain, worldly things										
ne	не	ne	ne	Qz		53	2	3	advmod														
ímaše	и́маше	imaše	imam	Vmii3si		53	3	0	root														
taę`	таѧ̀	taę	toja	Pd-fsn		53	4	3	nsubj	ext													
támo	тáмо	tamo	tamo	R		53	5	3	advmod														
níkakovaę	ни́каковаѧ	nikakovaę	nikakъv	Afsny		53	6	7	amod														
gríža	гри́жа	griža	griža	Nfsnn		53	7	3	obj														
za+	за+	za	za	Sa		53	8	11	case														
světóvnyę	свѣто́вныѧ	světovnię	světoven	Afpny		53	9	11	amod														
pusto-šnïę	пꙋсто-шнïѧ	pustošnię	postušnja	Afpny		53	10	9	conj					1									
véšti,	ве́щи,	vešti	vešt	Nnpnn		53	11	7	nmod														
																							
tókmw	то́кмѡ	tokmo	tъkmo	R		54	1	2	advmod				she thought only about purifying her soul										
mýslęše	мы́слѧше	mislęše	mislja	Vmii3si		54	2	0	root														
za	за	za	za	Sa		54	3	6	case														
svoè	своѐ	svoe	svoi	Ansny		54	4	6	amod	poss													
dušévnoe	дꙋше́вное	duševnoe	duševen	Ansny		54	5	6	amod														
wčišténïe,	ѡчище́нïе,	očištenie	očištenie	Nnsnn		54	6	2	obl														
i+	и+	i	i	C		54	7	9	cc														
za	за	za	za	Sa		54	8	9	case														
wt_vě´tъ	ѿ_вѣ́тъ	otvětъ	otvět	Nmsnn		54	9	6	conj					1									
Bgu	Бгꙋ	Bgu	Bog	Nmsdy		54	10	9	nmod	iobj													
na	на	na	na	Sl		54	11	13	case														
ónyę	о́ныѧ	onię	onja	Pd-msn		54	12	13	det	ext													
svě´tъ,	свѣ́тъ,	světъ	svět	Nmsnn		54	13	9	nmod	loc													
																							
kako	како	kako	kako	Pq		55	1	4	advmod				(she tought about) how she will meet Christ, her groom										
íma	и́ма	ima	imam	Vaip3si		55	2	4	aux	fut													
da+	да+	da	da	C		55	3	2	fixed	inf													
posrě´šni	посрѣ́шни	posrěšni	posreštna	Vmip3se		55	4	0	root														
Xrstà	Хрстà	Xrta	Xristos	Nmsgy		55	5	4	obj														
Ženíxa	Жени́ха	ženixa	ženix	Nmsgy		55	6	5	appos					1									
svoegw`.	своегѡ̀.	svoego	svoi	Amsgy		55	7	6	amod	poss													
																							
I+	И+	I	i	C		56	1	4	cc				and she said this every day:										
na+	на+	na	na	Sl		56	2	4	case														
vsę´kïĭ	всѧ́кïй	vsękii	vsěki	Amsny		56	3	4	det														
dénъ	де́нъ	denъ	den	Nmsnn		56	4	6	obl	loc													
tovà	товà	tova	tova	Pd-nsn		56	5	6	obj														
dúmala:	дꙋ́мала:	dumala	dumam	Vmp--si	Afsnn	56	6	0	root	prf													
																							
Tebě´	Тебѣ́	tebě	ti	Pp2-sg		57	1	5	obj				ʺI want you, o Christ, my groomʺ										
Xrstè	Хрстѐ	Xrste	Xristos	Nmsvy		57	2	5	vocative														
Ženíše	Жени́ше	ženiše	ženix	Nmsvy		57	3	2	appos														
mо́ĭ	мо́й	moi	moi	Amsny		57	4	3	amod	poss				1									
íštu,	и́щꙋ,	ištu	šta	Vmip1si		57	5	0	root														
																							
i	и	i	i	C		58	1	7	cc				ʺand I think of you (ʺhave you on my mindʺ) permanentlyʺ										
tebě´	тебѣ́	tebě	ti	Pp2-sg		58	2	7	obj														
vsegdà	всегдà	vsegda	vsegda	R		58	3	7	advmod														
na	на	na	na	Sl		58	4	5	case														
oúmъ	о́умъ	umъ	um	Nmsnn		58	5	7	obl	loc													
mо́ĭ	мо́й	moi	moi	Amsny		58	6	5	amod	poss													
ímamъ,	и́мамъ,	imamъ	imam	Vmip1si		58	7	0	root														
																							
javí+	ꙗви́+	javi	javja	Vmm-2se		59	1	0	root				ʺshow yourself to me!ʺ										
mi+	ми+	mi	az	Pp1-sd		59	2	4	expl														
sę	сѧ	sę	se	Px---a		59	3	1	expl														
menè	менѐ	mene	az	Pp1-sg		59	4	1	obl	iobj													
																							
ponéže	поне́же	poneže	poneže	C		60	1	3	cc				ʺbecause my soul fell in love with youʺ	1									
tebě´	тебѣ́	tebě	ti	Pp2-sg		60	2	3	obj														
vozljubì	возлюбѝ	vozljubi	vъzljublja	Vmia3se		60	3	0	root														
dušà	дꙋшà	duša	duša	Nfsny		60	4	3	nsubj														
móę.	мо́ѧ.	moę	moi	Afsny		60	5	4	amod	poss													
																							
Za	За	Za	za	Sa		61	1	2	case				she was always tortured by this:										
tovà	товà	tova	tova	Pd-nsn		61	2	5	obl														
tókmw	то́кмѡ	tokmo	tъkmo	R		61	3	5	advmod														
vsę´kogi	всѧ́коги	vsękogi	vsěkoga	Pi		61	4	5	advmod														
bolě´znovaše:	болѣ́зноваше:	bolěznovaše	bolěznuvam	Vmii3si		61	5	0	root					1									
																							
Kakò	Како̀	Kako	kako	Pq		62	1	3	advmod				how to make her lamp nice										
da	да	da	da	C		62	2	1	fixed														
oukrasì	оукрасѝ	ukrasi	ukrasja	Vmip3se		62	3	0	root														
Světílnikъ	Свѣти́лникъ	Světilnikъ	světilnik	Nmsnn		62	4	3	obj														
svóĭ,	сво́й,	svoi	svoi	Amsny		62	5	4	amod	poss													
																							
i+	и+	i	i	C		63	1	5	cc				and how she will go to meet her groom with the wise maidens										
káko	кáко	kako	kako	Pq		63	2	5	advmod														
xóče	хо́че	xoče	xoču	Vaip3si		63	3	5	aux	fut													
da	да	da	da	C		63	4	3	fixed	inf													
izýde	изы́де	izide	izida	Vmip3se		63	5	0	root														
so	со	so	s	Si		63	6	9	case														
ony-mi	оны-ми	onimi	onja	Pd-fpi		63	7	9	det					1									
Múdrimi	Мꙋ́дрими	Mudrimi	mǫdъr	Afpiy		63	8	9	amod														
Děvícami	Дѣви́цами	Děvicami	děvica	Nfpiy		63	9	5	obl														
da+	да+	da	da	C		63	10	11	mark														
posrě´šni	посрѣ́шни	posrěšni	posreštna	Vmip3se		63	11	5	advcl														
Ženíxa	Жени́ха	Ženixa	ženix	Nmsgy		63	12	11	obj														
svoegw`,	своегѡ̀,	svoego	svoi	Amsgy		63	13	12	amod	poss													
i+	и+	i	i	C		63	14	16	cc				and to hear His sweet voice										
da+	да+	da	da	C		63	15	16	mark														
čúe	чꙋ́е	čue	čuja	Vmip3si		63	16	11	conj														
sla-dkïĭ	сла-дкïй	sladkii	sladъk	Amsny		63	17	18	amod					1									
glásъ	глáсъ	glasъ	glas	Nmsnn		63	18	16	obj														
egw`,	егѡ̀,	ego	toi	Pp3msa		63	19	18	nmod	poss													
i+	и+	i	i	C		63	20	23	cc				and to enjoy the looking at His beauty										
da+	да+	da	da	C		63	21	23	mark														
sę`	сѧ̀	sę	se	Px---a		63	22	23	expl														
nasladì	насладѝ	nasladi	nasladja	Vmip3se		63	23	16	conj														
na+	на+	na	na	Sa		63	24	25	case														
gledánïe	гледáнïе	gledanie	gledanie	Nnsnn		63	25	23	obl														
Krasotỳ	Красоты̀	Krasoti	krasota	Nfsgn		63	26	25	nmod														
egw`,	егѡ̀,	ego	toi	Pp3msg		63	27	26	nmod	poss													
																							
tová+	товá+	tova	tova	Pd-nsn		64	1	4	obj				that was her only concern										
sę	сѧ	sę	se	Px---a		64	2	4	expl					1									
tókmw	то́кмѡ	tokmo	tъkmo	R		64	3	4	advmod														
grížaše	гри́жаше	grižaše	grižja	Vmii3si		64	4	0	root														
																							
i	и	i	i	C		65	1	2	cc				and she was saying:										
dúmaše:	дꙋ́маше:	dumaše	dumam	Vmii3si		65	2	0	root														
																							
Kogdà	Когдà	Kogda	kogda	Pq		66	1	2	advmod				ʺwhen will I come and show myself to the face of God?ʺ										
prïídu	прïи́дꙋ	priidu	priida	Vmip3se		66	2	0	root														
i	и	i	i	C		66	3	4	cc														
javljú+	ꙗвлю́+	javlju	javja	Vmip3se		66	4	2	conj														
sę	сѧ	sę	se	Px---a		66	5	4	expl														
lícu	ли́цꙋ	licu	lice	Nnsdn		66	6	4	obl	iobj													
Bžiju;	Бжию;	Bžiju	božii	Ansdn		66	7	6	amod	poss				1									
																							
nò	но̀	no	no	C		67	1	10	cc				but as she thus lived in that desert									5	Struggle with the Devil
katò	като̀	kato	kato	C		67	2	3	mark														
živéęše	живе́ѧше	živeęše	živeja	Vmii3si		67	3	10	advcl														
onà	онà	ona	ona	Pp3fsn		67	4	3	nsubj														
táko	тáко	tako	tako	Pr		67	5	3	advmod														
ou+	оу+	u	u	Sg		67	6	8	case														
taę`	таѧ̀	taę	toja	Pd-fsn		67	7	8	det	ext													
pustýnę,	пꙋсты́нѧ,	pustinę	pustinja	Nfsnn		67	8	3	obl	loc													
mnógo	мно́го	mnogo	mnogo	R		67	9	10	advmod				Devil, the evil Enemy, envied her virtue very much										
zavídęše	зави́дѧше	zavidęše	zavidja	Vmii3si		67	10	0	root														
eì	еѝ	ei	tja	Pp3fsd		67	11	10	obl	iobj				1									
lukávyĭ	лꙋкáвый	lukavii	lukav	Amsny		67	12	13	amod														
vrágъ	врáгъ	vragъ	vrag	Nmsny		67	13	10	nsubj														
dïávolъ	дïа́волъ	diavolъ	diavol	Nmsny		67	14	13	appos														
na+	на+	na	na	Sa		67	15	16	case														
dobrodě´telь	добродѣ́тель	dobrodětelъ	dobrodětel	Nmsnn		67	16	10	obl														
eę`.	еѧ̀.	eę	tja	Pp3fsg		67	17	16	nmod	poss													
																							
Í	И́	I	i	C		68	1	4	cc				and every (day?) he tried to scare her by dreams and visions										
vsę´ki+	всѧ́ки+	vsęki	vsěko	R		68	2	4	advmod														
sę	сѧ	sę	se	Px---a		68	3	4	expl														
trúdęše	трꙋ́дѧше	trudęše	trudja	Vmii3si		68	4	0	root														
s'-	с͛-	sъ	s	Si		68	5	6	case					1									
mečtánïe	мечтáнïе	mečtanie	mečtanie	Nnsnn		68	6	4	obl														
i	и	i	i	C		68	7	9	cc														
s+	с+	s	s	Si		68	8	9	case														
prividě´nïe	привидѣ́нïе	prividěnie	prividenie	Nnsnn		68	9	6	conj														
da	да	da	da	C		68	10	11	mark														
ou_strášitъ	оу_стрáшитъ	ustrašitъ	ustraša	Vmip3se		68	11	4	advcl														
