text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
ostávišь	остáвишь	ostavišъ	ostavja	Vmip2se		64	2	0	root														
pústynja+	пꙋ́стынꙗ+	pustinja	pustinja	Nfsnn		64	3	2	obj														
ta,	та,	ta	tъ	Pd-fsn		64	4	3	det	p_nom													
																							
i	и	i	i	C		65	1	2	cc				ʺand go back to your homelandʺ										
idí+	иди́+	idi	ida	Vmm-2si		65	2	0	root					1									
si	си	si	si	Px---d		65	3	2	expl														
pákь	пáкь	pakъ	pak	R		65	4	2	advmod														
nazádь	назáдь	nazadъ	nazad	R		65	5	2	advmod														
na+	на+	na	na	Sa		65	6	8	case														
tvoà	твоà	tvoa	tvoi	Afsny		65	7	8	amod	poss													
báštnina.	бáщнина.	baštnina	baštnina	Nfsnn		65	8	2	obl	lat						Tixon.d.: wtčьstvo							
																							
Zaštò	Защо̀	Zašto	zašto	C		66	1	4	cc				ʺbecause it is good for you to leave your body thereʺ										
támo+	тáмо+	tamo	tamo	R		66	2	4	advmod														
ti	ти	ti	ti	Pp2-sn		66	3	4	obl	iobj				1									
prilíče	прили́че	priliče	priličam	Vaip3si		66	4	0	root														
da+	да+	da	da	C		66	5	7	mark														
sì	сѝ	si	si	Px---d		66	6	7	expl														
ostávišь	остáвишь	ostavišъ	ostavja	Vmip3se		66	7	4	advcl														
těló+	тѣло́+	tělo	tělo	Nnsnn		66	8	7	obj														
to.	то.	to	tъ	Pd-nsn		66	9	8	det	p_nom													
																							
a+	а+	a	a	C		67	1	7	cc				ʺand your soul shall be in the beautiful and immaterial Paradiseʺ										
dšá+	дшá+	dša	duša	Nfsny		67	2	7	nsubj														
ta+	та+	ta	tъ	Pd-fsn		67	3	2	det	p_nom													
ti	ти	ti	ti	Pp2-sn		67	4	2	nmod	poss				1									
štê	ще̂	šte	šta	Vaip3si		67	5	7	aux	fut													
da+	да+	da	da	C		67	6	5	fixed	inf													
bь´de	бь́де	bъde	bъda	Vmip3se		67	7	0	root														
na+	на+	na	na	Sl		67	8	13	case							Tixon.d.: na+ krásnyi i+ ne+veštestь´vnyi rái.							
xúbavyʺ	хꙋ́бавы̏	xubavii	xubav	Amsny		67	9	13	amod														
i+	и+	i	i	C		67	10	12	cc														
na+	на+	na	na	Sl		67	11	12	amod														
slád'kyʺ	слáд͛кы̏	sladъkii	sladъk	Amsny		67	12	9	conj														
rái.	рáи.	rai	rai	Nmsnn		67	13	7	obl	loc													
																							
Katô	Като̂	Kato	kato	C		68	1	2	mark				as St Petka saw this apparition and heard those words	2									
vidě`	видѣ̀	vidě	vidja	Vmia3si		68	2	11	advcl		98v	/img/petka/ljub_98v.jpg						stě´i pét'ki.	стѣ́и пе́т͛ки.				
staa	стаа	staa	světi	Afsny		68	3	4	amod														
pét'ka	пе́т͛ка	petъka	Petka	Nfsny		68	4	2	nsubj														
tovà	товà	tova	tova	Pd-nsn		68	5	6	det	ext													
vidě´nïe,	видѣ́нїе,	viděnie	videnie	Nnsnn		68	6	2	obj														
i+	и+	i	i	C		68	7	8	cc														
čju	чю	čju	čuja	Vmia3si		68	8	2	conj														
tï´a	тḯа	tia	tozi	Pd-fpn		68	9	10	det	ext													
dúmi	дꙋ́ми	dumi	duma	Nfpnn		68	10	8	obj					1									
razumě	разꙋмѣ	razumě	razuměja	Vmia3si		68	11	0	root				she understood, that this apparition was from God										
če+	че+	če	če	C		68	12	13	mark														
è	ѐ	e	sъm	Vmip3si		68	13	11	advcl														
wt+	ѿ+	ot	ot	Sg		68	14	15	case														
ba	ба	ba	bog	Nmsgy		68	15	13	obl	abl													
tovà	товà	tova	tova	Pd-nsn		68	16	17	det	ext													
vidě´nïe,	видѣ́нїе,	viděnie	videnie	Nnsnn		68	17	13	nsubj														
																							
i+	и+	i	i	C		69	1	2	cc				and she found out that she will die soon										
poznà	познà	pozna	poznaja	Vmia3se		69	2	0	root														
če+	че+	če	če	C		69	3	7	mark														
štê	ще̂	šte	šta	Vaip3si		69	4	7	aux	fut													
da+	да+	da	da	C		69	5	4	fixed	inf													
sè	сѐ	se	se	Px---a		69	6	7	expl					1									
prěstávi	прѣстáви	prěstavi	prěstavja	Vmip3se		69	7	2	advcl														
skóro,	ско́ро,	skoro	skoro	R		69	8	7	advmod														
																							
i+	и+	i	i	C		70	1	2	cc				and she was glad										
zaráduva+	зарáдꙋва+	zaraduva	zaraduvam	Vmia3se		70	2	0	root														
se.	се.	se	se	Px---a		70	3	2	expl														
																							
i+	и+	i	i	C		71	1	2	cc				and she worried:										
grížěše+	гри́жѣше+	grižěše	grižja	Vmii3si		71	2	0	root														
se	се	se	se	Px---a		71	3	2	expl														
																							
kak+	как+	kak	kak	Pq		72	1	3	advmod				ʺhow can I leave the desert?ʺ										
sì	сѝ	si	si	Px---d		72	2	3	expl					1									
ostávě	остáвѣ	ostavě	ostavja	Vmip1se		72	3	0	root														
pústynja+	пꙋ́стынꙗ+	pustinja	pustinja	Nfsnn		72	4	3	obj														
ta,	та,	ta	tъ	Pd-fsn		72	5	4	det	p_nom													
																							
zaštò	защо̀	zašto	zašto	C		73	1	7	cc				because nothing else can purify the human soul as a desert										
ne+	не+	ne	ne	Qz		73	2	3	advmod														
móže	мо́же	može	moga	Vaip3si		73	3	7	aux														
níšto	ни́що	ništo	ništo	Pz		73	4	7	nsubj														
drú_go	дрꙋ́_го	drugo	drugo	Ansnn		73	5	4	amod					1									
da+	да+	da	da	C		73	6	3	fixed	inf													
očísti	очи́сти	očisti	očistja	Vmip3se		73	7	0	root														
člku	члкꙋ	člku	človek	Nmsdy		73	8	7	obl	iobj													
dšь´+	дшь́+	dšъ	duša	Nfsoy		73	9	7	obj														
ta	та	ta	tъ	Pd-fsn		73	10	9	det	p_nom													
katô	като̂	kato	kato	C		73	11	12	mark														
pústynja.	пꙋ́стынꙗ.	pustinja	pustinja	Nfsnn		73	12	7	advcl					1									
																							
I+	И+	I	i	C		74	1	17	cc				and then, as St Petka heard that voice										
togázi	тогáзи	togazi	togazi	Pr		74	2	17	advmod														
staa	стаа	staa	světi	Afsny		74	3	4	amod														
pétka	пе́тка	petka	Petka	Nfsny		74	4	17	nsubj														
katô	като̂	kato	kato	C		74	5	6	mark														
čju^	чю̂	čju	čuja	Vmia3si		74	6	17	advcl														
onzi	онзи	onzi	onzi	Pd-msn		74	7	8	det	ext													
glas,	глас,	glas	glas	Nmsnn		74	8	6	obj														
i+	и+	i	i	C		74	9	14	mark				even though she didn't want	1									
da+	да+	da	da	C		74	10	14	aux	opt													
ì+	ѝ+	i	tja	Pp3fsd		74	11	14	obl	iobj													
se	се	se	se	Px---a		74	12	14	expl														
ne+	не+	ne	ne	Qz		74	13	14	advmod														
ště´še	щѣ́ше	štěše	šta	Vmii3si		74	14	17	advcl														
a+	а+	a	a	C		74	15	17	cc				she left that desert										
tià	тиà	tia	tja	Pp3fsn		74	16	4	expl														
ostávi	остáви	ostavi	ostavja	Vmia3se		74	17	0	root														
onázi	онáзи	onazi	onazi	Pd-fsn		74	18	19	det	ext													
pústynja.	пꙋ́стынꙗ.	pustinja	pustinja	Nfsnn		74	19	17	obj					1									
																							
I+	И+	I	i	C		75	1	2	cc				and first she went to Tsarigrad										
poidè	поидѐ	poide	poida	Vmia3se		75	2	0	root														
prь´věnь	прь́вѣнь	prъvěnъ	pъrvěn	R		75	3	2	advmod														
na	на	na	na	Sa		75	4	5	case														
cri_grád,	цри_грáд,	crigrad	Carigrad	Nmsnn		75	5	2	obl	lat													
																							
i+	и+	i	i	C		76	1	2	cc				and entered the church of Christ of (ʺtoʺ) St Sophia										
vlě´ze	влѣ́зе	vlěze	vlěza	Vmia3se		76	2	0	root														
v'+	в͛+	vъ	v	Sa		76	3	4	case														
čérkova	че́ркова	čerkova	čerkova	Nfsnn		76	4	2	obl	lat													
xva	хва	xva	Xristov	Afsnn		76	5	4	amod	poss				1									
u+	ꙋ+	u	u	Sg		76	6	8	case														
staa	стаа	staa	světi	Afsny		76	7	8	amod														
sófïa	со́фїа	sofia	Sofia	Nfsny		76	8	5	nmod	loc													
																							
i+	и+	i	i	C		77	1	4	cc				and she prayed (ʺdid prayerʺ) perpetually										
m´lba	м́лба	mlba	molba	Nfsnn		77	2	4	obj														
neprěstánno	непрѣстáнно	neprěstanno	neprestanno	R		77	3	4	advmod														
číněše.	чи́нѣше.	činěše	činja	Vmii3si		77	4	0	root					1									
																							
kákь	кáкь	kakъ	kak	Pq		78	1	3	advmod				how could one describe so many kneelings and bowings										
da+	да+	da	da	C		78	2	1	fixed														
iskáže	искáже	iskaže	izkaža	Vmip3se		78	3	0	root														
člkь	члкь	člkъ	človek	Nmsny		78	4	3	nsubj														
tól'kozi	то́л͛кози	tolъkozi	tolkozi	Pr		78	5	6	amod														
metánïa	метáнїа	metania	metanie	Nnpnn		78	6	3	obj														
i+	и+	i	i	C		78	7	8	cc														
póklo_ny,	по́кло_ны,	pokloni	poklon	Nmpnn		78	8	6	conj					1									
																							
i+	и+	i	i	C		79	1	8	cc				and she was awake for all the days and nights										
síčki	си́чки	sički	sički	Amsnn		79	2	3	amod														
dnì	днѝ	dni	den	Nmpnn		79	3	8	nmod														
i+	и+	i	i	C		79	4	5	cc														
nóšti	но́щи	nošti	nošt	Nfpnn		79	5	3	conj														
na+	на+	na	na	Sl		79	6	7	case														
bdě´nïe	бдѣ́нїе	bděnie	bděnie	Nnsnn		79	7	8	obl	loc													
bě´še,	бѣ́ше,	běše	sъm	Vmii3si		79	8	0	root														
																							
i+	и+	i	i	C		80	1	2	cc				and she wept and craved for the desert										
plá_čěše	плá_чѣше	plačěše	plača	Vmii3si		80	2	0	root					1									
i+	и+	i	i	C		80	3	4	cc														
tьgúvaše	тьгꙋ́ваше	tъguvaše	tъguvam	Vmii3si		80	4	2	conj														
za+	за+	za	za	Sa		80	5	6	case														
pústynja+	пꙋ́стынꙗ+	pustinja	pustinja	Nfsnn		80	6	2	obl														
ta.	та.	ta	tъ	Pd-fsn		80	7	6	det	p_nom													
																							
I+	И+	I	i	C		81	1	2	cc				and she visited all the churches as a diligent bee										
obydè	обыдѐ	obide	obida	Vmia3se		81	2	0	root														
sí_č'ki	си́_ч͛ки	sičъki	sički	Afpnn		81	3	4	amod					1									
čér'kovy	че́р͛ковы	čerъkovi	čerkova	Nfpnn		81	4	2	obj														
katô	като̂	kato	kato	C		81	5	7	mark														
ednà	еднà	edna	edin	Afsnn		81	6	7	det														
pčelà	пчелà	pčela	pčela	Nfsnn		81	7	2	advcl														
rabótna,	рабо́тна,	rabotna	raboten	Afsnn		81	8	7	amod														
štotò	щото̀	štoto	štoto	Pr		81	9	10	mark				which visits all the vernal flowers	1									
ob'xódi	об͛хо́ди	obъxodi	obxodja	Vmip3se		81	10	7	acl														
síčki	си́чки	sički	sički	Ampnn		81	11	12	amod														
cvě´twve	цвѣ́тѡве	cvětove	cvět	Nmpnn		81	12	10	obj														
prólě´tny.	про́лѣ́тны.	prolětni	prolěten	Ampnn		81	13	12	amod														
																							
I+	И+	I	i	C		82	1	2	cc				and (then) she went to (the) church of most-holy Mother of God which is called Blachernae										
poidè	поидѐ	poide	poida	Vmia3se		82	2	0	root					1									
v'+	в͛+	vъ	v	Sa		82	3	4	case														
čérkova	че́ркова	čerkova	čerkova	Nfsnn		82	4	2	obl	lat													
prěstě´i	прѣстѣ́и	prěstěi	presvěti	Afsdy		82	5	6	amod														
bci,	бци,	bci	Bogorodica	Nfsdy		82	6	4	nmod	poss													
što+	що+	što	što	Pq		82	7	9	mark														
sè+	сѐ+	se	se	Px---a		82	8	9	expl														
zovè	зовѐ	zove	zovja	Vmip3si		82	9	4	acl														
vlaxérna.	влахе́рна.	vlaxerna	Vlaxerna	Nfsnn		82	10	9	obl	pred													
																							
i+	и+	i	i	C		83	1	3	cc				and there she came (ʺfellʺ?) to the icon of most-holy Mother of God	1									
támo	тáмо	tamo	tamo	R		83	2	3	advmod														
pripáde	припáде	pripade	pripasti	Vmia3se		83	3	0	root														
na+	на+	na	na	Sa		83	4	5	case														
íkona	и́кона	ikona	ikona	Nfsnn		83	5	3	obl	lat													
prěstě´i	прѣстѣ́и	prěstěi	presvěti	Afsdy		83	6	7	amod														
bci.	бци.	bci	Bogorodica	Nfsdy		83	7	5	nmod	poss													
																							
i+	и+	i	i	C		84	1	8	cc				and she poured a lot of tears from her eyes										
slь´zy	сль́зы	slъzi	sъlza	Nfpnn		84	2	8	obj					1									
wt+	ѿ+	ot	ot	Sg		84	3	4	case														
ꙫčí+	ꙫчи́+	oči	oko	Nndnn		84	4	8	obl														
tě+	тѣ+	tě	tъ	Pd-ndn		84	5	4	det	p_nom													
si	си	si	si	Px---d		84	6	4	nmod	poss													
mnw^go	мнѡ̂го	mnogo	mnogo	R		84	7	2	amod														
izlïà.	излїà.	izlia	izleja	Vmia3se		84	8	0	root														
																							
i+	и+	i	i	C		85	1	2	cc				and she said and prayed to the Mother of God:										
dúmaše	дꙋ́маше	dumaše	dumam	Vmii3si		85	2	0	root														
i+	и+	i	i	C		85	3	4	cc														
mljaše+	млꙗше+	mljaše	molja	Vmii3si		85	4	2	conj														
s	с	s	se	Px---a		85	5	4	expl					1									
bci.	бци.	bci	Bogorodica	Nfsdy		85	6	2	obl	iobj													
																							
Tébě	Те́бѣ	tebě	ti	Pp2-sg	Pp2-sd	86	1	18	obl	iobj			ʺUpon yourself, o Lady (ʺwhich isʺ) of the whole worldʺ			Vuković 1536: Tébě gljúšti vldčce mí_rou vь´sь` moì vьzlóžix žívotь. ná+ tè vьsoù mojù vьzlágajù+ nadéždu+ dvíce, newtríni oúbógojù méne.							
vldčce	влдчце	vldčce	vladičica	Nfsvy		86	2	1	vocative														
što+	що+	što	što	Pq		86	3	4	mark														
sì	сѝ	si	sъm	Vmip2si		86	4	2	acl														
na+	на+	na	na	Sa		86	5	7	case														
síčki	си́чки	sički	sički	Amsny		86	6	7	amod														
svě´tь,	свѣ́ть,	světъ	svět	Nmsnn		86	7	4	obl	iobj													
i+	и+	i	i	C		86	8	9	cc				ʺand who gave birth to Lord Godʺ										
poro_díla+	поро_ди́ла+	porodila	porodja	Vmp--se		86	9	4	conj					1		Tixon.d.: porodíla esì							
si	си	si	sъm	Vaip2si		86	10	9	aux	prf													
ga	га	ga	Gospod	Nmsgy		86	11	9	obj														
ba.	ба.	ba	bog	Nmsgy		86	12	11	appos														
ázь	áзь	azъ	az	Pp1-sn		86	13	18	nsubj				ʺto yourself I dedicated (ʺleftʺ) my lifeʺ										
móĭ	мо́й	moi	moi	Amsnn		86	14	15	amod	poss													
živótь	живо́ть	životъ	život	Nmsnn		86	15	18	obj														
u+	ꙋ+	u	u	Sg		86	16	17	case														
tébě	те́бѣ	tebě	ti	Pp2-sg	Pp2-sd	86	17	1	expl														
ostá_vix.	остá_вих.	ostavix	ostavja	Vmia1se		86	18	0	root					1									
																							
i+	и+	i	i	C		87	1	5	cc				ʺand in yourself I hope that you have mercy upon meʺ										
na+	на+	na	na	Sl		87	2	3	case														
tébě+	те́бѣ+	tebě	ti	Pp2-sg	Pp2-sd	87	3	5	obl	iobj													
se	се	se	se	Px---a		87	4	5	expl														
nadě´a	надѣ́а	naděa	naděja	Vmip1si		87	5	0	root														
da+	да+	da	da	C		87	6	8	mark														
mè	мѐ	me	az	Pp1-sa		87	7	8	obj														
pomluvašь.	помлꙋвашь.	pomluvašъ	pomiluvam	Vmip2se		87	8	5	advcl														
																							
i+	и+	i	i	C		88	1	5	cc				ʺdon't turn away in disgust from me, your servantʺ										
ne	не	ne	ne	Qz		88	2	3	advmod					1									
dě´i+	дѣ́и+	děi	dějati	Vmm-2se		88	3	5	aux	opt													
se	се	se	se	Px---a		88	4	5	expl														
gnusì	гнꙋсѝ	gnusi	gnusja	Vmn---i		88	5	0	root														
wt+	ѿ+	ot	ot	Sg		88	6	7	case														
méne	ме́не	mene	az	Pp1-sg		88	7	5	obl														
što+	що+	što	što	Pq		88	8	11	mark														
sь´mь	сь́мь	sъmъ	sъm	Vmip1si		88	9	11	cop														
tvoà	твоà	tvoa	tvoi	Afsny		88	10	11	amod	poss													
robinjà.	робинꙗ̀.	robinja	robinja	Nfsnn		88	11	7	acl														
																							
Za_štò	За_що̀	Zašto	zašto	C		89	1	8	cc				ʺbecause I followed your son and prayed since my youthʺ	1									
i+	и+	i	i	C		89	2	8	cc														
ázь	áзь	azъ	az	Pp1-sn		89	3	8	nsubj														
wt+	ѿ+	ot	ot	Sg		89	4	5	case														
mládostь	млáдость	mladostъ	mladost	Nfsnn		89	5	8	obl														
tvoému	твое́мꙋ	tvoemu	tvoi	Amsdy		89	6	7	amod	poss													
snu	снꙋ	snu	sin	Nmsdy		89	7	8	obl	iobj													
poslě´dováx,	послѣ́довáх,	poslědovax	poslědovam	Vmia3si		89	8	0	root					2									
																							
i+	и+	i	i	C		90	1	2	cc		99r	/img/petka/ljub_99r.jpg	ʺand I pray (you)ʺ										
m´lja+	м́лꙗ+	mlja	molja	Vmip1si		90	2	0	root														
se.	се.	se	se	Px---a		90	3	2	expl														
																							
i+	и+	i	i	C		91	1	3	cc				ʺand you know, o Virgin, my womanly nature and my weaknessʺ										
tyʺ	ты̏	tii	ti	Pp2-sn		91	2	3	nsubj														
znáešь	знáешь	znaešъ	znaja	Vmip2si		91	3	0	root														
bce	бце	bce	Bogorodica	Nfsvy		91	4	2	vocative														
móa+	мо́а+	moa	moi	Afsny		91	5	8	amod	poss													
ta	та	ta	tъ	Pd-fsn		91	6	5	det	p_adj													
žén'skaa	же́н͛скаа	ženъskaa	ženski	Afsny		91	7	8	amod														
rábo_ta	рáбо_та	rabota	rabota	Nfsnn		91	8	3	obj					1		Tixon.d.: jesstvo							
i+	и+	i	i	C		91	9	11	cc														
moà	моà	moa	moi	Afsny		91	10	11	amod	poss													
slábostь	слáбость	slabostъ	slabost	Nfsnn		91	11	8	conj														
štô+	що̂+	što	što	Pq		91	12	18	mark				ʺwhich worries my soulʺ (ʺwhich is my soul's worryʺ)										
e	е	e	sъm	Vmip3si		91	13	18	cop														
na+	на+	na	na	Sa		91	14	17	case														
móa+	мо́а+	moa	moi	Afsny		91	15	17	amod	poss													
ta	та	ta	tъ	Pd-fsn		91	16	15	det	p_adj													
dša	дша	dša	duša	Nfsny		91	17	18	nmod	poss													
oznóba.	озно́ба.	oznoba	oznoba	Nfsnn		91	18	11	obl	pred				1		Demina et al. 597: oznoba 'griža, duševno bezpokoistvo, trevoga'							
																							
àmì	àмѝ	ami	ami	C		92	1	8	cc				ʺbut you, o St Mother of Godʺ										
i+	и+	i	i	C		92	2	8	cc														
tyʺ	ты̏	tii	ti	Pp2-sn		92	3	8	nsubj														
staa	стаа	staa	světi	Afsny		92	4	5	amod														
bce,	бце,	bce	Bogorodica	Nfsvy		92	5	3	vocative														
tyʺ+	ты̏+	tii	ti	Pp2-sn		92	6	3	expl				ʺyou be my helperʺ										
mi	ми	mi	az	Pp1-sd		92	7	8	obl	iobj													
bьdì	бьдѝ	bъdi	bъda	Vmm-2se		92	8	0	root														
pomóštnica.	помо́щница.	pomoštnica	pomoštnica	Nfsny		92	9	8	obl	pred				1									
																							
zaštô	защо̂	zašto	zašto	C		93	1	11	cc				ʺbecause I have no hope at another place than by yourselfʺ			Vuković 1536: ne ímámь ínyje nadéžde							
osvě´nь	освѣ́нь	osvěnъ	osvěn	Sg		93	2	3	case							Tixon.d.: zaštô osvě´nь tébe na+drúgo mě´sto nadežda ne+imam.							
tébe	те́бе	tebe	ti	Pp2-sg		93	3	11	obl														
na+	на+	na	na	Sl		93	4	6	case														
drúgo	дрꙋ́го	drugo	drug	Ansnn		93	5	6	amod														
mě´sto	мѣ́сто	město	město	Nnsnn		93	6	11	obl	loc													
né+	не́+	ne	ne	Qz		93	7	8	obj														
mam	мам	mam	imam	Vmip1si		93	8	11	aux														
da+	да+	da	da	C		93	9	8	fixed	inf													
sè	сѐ	se	se	Px---a		93	10	11	expl					1									
nadě´a.	надѣ́а.	naděa	naděja	Vmip1si		93	11	0	root														
																							
àmì	àмѝ	ami	ami	C		94	1	4	cc				ʺbut you be my teacherʺ										
tyʺ+	ты̏+	tii	ti	Pp2-sn		94	2	4	nsubj														
mi	ми	mi	az	Pp1-sd		94	3	4	obl	iobj													
bьdì	бьдѝ	bъdi	bъda	Vmm-2se		94	4	0	root														
nastávnica	настáвница	nastavnica	nastavnica	Nfsny		94	5	4	obl	pred						Demina et al. 534: nastavnica 'žena, kojato napъtstva, poučava xorata'							
da+	да+	da	da	C		94	6	8	mark				ʺso that you leads me to the goodness and remorseʺ										
mê	ме̂	me	az	Pp1-sa		94	7	8	obj														
na_stávišь	на_стáвишь	nastavišъ	nastavja	Vmip2se		94	8	4	advcl					1									
na+	на+	na	na	Sa		94	9	10	case														
dobrò	добро̀	dobro	dobro	Nnsnn		94	10	8	obl														
i+	и+	i	i	C		94	11	13	cc														
na+	на+	na	na	Sa		94	12	13	case														
pokaánïe.	покаáнїе.	pokaanie	pokajanie	Nnsnn		94	13	10	conj														
																							
i+	и+	i	i	C		95	1	5	cc				ʺ(so that) you shall protect me from all evilʺ										
tyʺ	ты̏	tii	ti	Pp2-sn		95	2	5	nsubj														
da+	да+	da	da	C		95	3	5	aux	opt													
mè	мѐ	me	az	Pp1-sa		95	4	5	obj														
upá_zišь	ꙋпá_зишь	upazišъ	upazja	Vmip2si		95	5	0	root					1									
wt+	ѿ+	ot	ot	Sg		95	6	8	case														
síčko	си́чко	sičko	sički	Ansnn		95	7	8	amod														
zloʺ.	зло̏.	zloi	zlo	Nnsnn		95	8	5	obl	abl													
																							
zaštò	защо̀	zašto	zašto	C		96	1	7	cc				ʺbecause I had yourself as my helper as I was in (the) desertʺ										
kogà	когà	koga	koga	Pq		96	2	3	mark														
bě´x	бѣ́х	běx	sъm	Vmii1si		96	3	7	advcl														
vь+	вь+	vъ	v	Sl		96	4	5	case														
pústynja	пꙋ́стынꙗ	pustinja	pustinja	Nfsnn		96	5	3	obl	loc				1									
tébe	те́бе	tebe	ti	Pp2-sg		96	6	7	obj														
ímax	и́мах	imax	imam	Vmia1si		96	7	0	root														
pomóštnica.	помо́щница.	pomoštnica	pomoštnica	Nfsny		96	8	7	obl	pred													
																							
i+	и+	i	i	C		97	1	4	cc				ʺbut now I have returned into (the) worldʺ										
segá+	сегá+	sega	sega	R		97	2	4	advmod														
se	се	se	se	Px---a		97	3	4	expl														
vrьnáx	врьнáх	vrъnax	vъrna	Vmia1se		97	4	0	root														
vь+	вь+	vъ	v	Sa		97	5	6	case														
mírь.	ми́рь.	mirъ	mir	Nmsnn		97	6	4	obl	lat				1									
																							
àmì	àмѝ	ami	ami	C		98	1	6	cc				ʺbut now, hear and protect me againʺ										
pákь	пáкь	pakъ	pak	R		98	2	6	advmod														
i+	и+	i	i	C		98	3	6	cc														
segá+	сегá+	sega	sega	R		98	4	6	advmod														
me	ме	me	az	Pp1-sa		98	5	6	obj														
očúvai	очꙋ́ваи	očuvai	učuja	Vmm-2se		98	6	0	root														
i+	и+	i	i	C		98	7	8	cc														
upazì,	ꙋпазѝ,	upazi	upazja	Vmm-2se		98	8	6	conj														
																							
i+	и+	i	i	C		99	1	4	cc				ʺand be my helperʺ										
pomóštni_ca+	помо́щни_ца+	pomoštnica	pomoštnica	Nfsny		99	2	4	obl	pred				1									
mi	ми	mi	az	Pp1-sd		99	3	4	obl	iobj													
bьdì,	бьдѝ,	bъdi	bъda	Vmm-2se		99	4	0	root														
																							
i+	и+	i	i	C		100	1	2	cc				ʺand cover me from all evilʺ										
pokry^i+	покры̂и+	pokrii	pokrija	Vmm-2se		100	2	0	root														
me	ме	me	az	Pp1-sa		100	3	2	obj														
wt+	ѿ+	ot	ot	Sg		100	4	6	case														
síčko+	си́чко+	sičko	sički	Ansnn		100	5	6	amod														
zloʺ.	зло̏.	zloi	zlo	Nnsnn		100	6	2	obl														
																							
I+	И+	I	i	C		101	1	4	cc				and thus she prayed									7	Death of Petka
tová+	товá+	tova	tova	Pd-nsn		101	2	4	obj														
se	се	se	se	Px---a		101	3	4	expl					1									
pómli,	по́мли,	pomli	pomolja	Vmia3se		101	4	0	root														
																							
i+	и+	i	i	C		102	1	2	cc				and wept from all heart										
pláka	плáка	plaka	plača	Vmia3si		102	2	0	root														
wt+	ѿ+	ot	ot	Sg		102	3	5	case														
sè	сѐ	se	vse	Ansnn		102	4	5	amod														
srdce	срдце	srdce	sъrdce	Nnsnn		102	5	2	obl														
																							
i+	и+	i	i	C		103	1	2	cc				and she left										
izlě´ze	излѣ́зе	izlěze	izlěza	Vmia3se		103	2	0	root														
																							
i+	и+	i	i	C		104	1	4	cc				and went (ʺto goʺ) to her (ʺownʺ) homeland										
trьgnà	трьгнà	trъgna	trъgna	Vaia3se		104	2	4	aux														
da+	да+	da	da	C		104	3	2	fixed														
í_de	и́_де	ide	ida	Vmip3si		104	4	0	root					1									
na+	на+	na	na	Sa		104	5	9	case														
svóa+	сво́а+	svoa	svoi	Afsny		104	6	9	amod	poss													
ta	та	ta	tъ	Pd-fsn		104	7	6	det	p_adj													
si	си	si	si	Px---d		104	8	6	nmod														
báštnina.	бáщнина.	baštnina	baštnina	Nfsnn		104	9	4	obl	lat													
																							
I+	И+	I	i	C		105	1	2	cc				and came to Epibates, which was her homeland										
doidè	доидѐ	doide	doida	Vmia3se		105	2	0	root														
do+	до+	do	do	Sg		105	3	4	case														
epiváti	епивáти	epivati	Epivat	Nmpnn		105	4	2	obl	lat				1									
štò	що̀	što	što	Pq		105	5	8	mark														
bě´še	бѣ́ше	běše	sъm	Vmii3si		105	6	8	cop														
njéina	нѥ́ина	njeina	nein	Ansnn		105	7	8	amod	poss													
báštnina.	бáщнина.	baštnina	baštnina	Nfsnn		105	8	4	acl														
																							
i+	и+	i	i	C		106	1	2	cc				and stayed there for quite some time										
prěbŷ	прѣбы̂	prěbŷ	prebъda	Vmia3se		106	2	0	root														
támo	тáмо	tamo	tamo	R		106	3	2	advmod														
vrě´_me	врѣ́_ме	vrěme	vrěme	Nnsnn		106	4	2	obj					1									
né+	не́+	ne	ne	Qz		106	5	6	amod														
malo,	мало,	malo	malo	R		106	6	4	amod														
																							
i+	и+	i	i	C		107	1	4	cc				and nobody recognized her										
níkoi	ни́кои	nikoi	nikoi	Pz---n		107	2	4	nsubj														
ne+	не+	ne	ne	Qz		107	3	4	advmod														
poznavaše	познаваше	poznavaše	poznavam	Vmii3si		107	4	0	root														
ja.	ꙗ.	ja	tja	Pp3fsa		107	5	4	obj														
																							
I+	И+	I	i	C		108	1	8	cc				and there (she did much) fasting, kneeling (and) staying awake										
támo	тáмо	tamo	tamo	R		108	2	8	advmod					1									
póstь	по́сть	postъ	post	Nmsnn		108	3	8	obj														
metánïe,	метáнїе,	metanie	metanie	Nnsnn		108	4	3	conj														
bdě´nïe,	бдѣ́нїе,	bděnie	bděnie	Nnsnn		108	5	4	conj														
kói	ко́и	koi	koi	Pq---n		108	6	8	nsubj				who could tell (how much?)										
móže	мо́же	može	moga	Vaip3si		108	7	8	aux														
iskáza.	искáза.	iskaza	izkaža	Vmn---e		108	8	0	root					1									
																							
Vrě´me	Врѣ́ме	Vrěme	vrěme	Nnsnn		109	1	3	nsubj				some time passed										
ně´koe	нѣ́кое	někoe	někoi	Afsny		109	2	1	amod														
promína+	проми́на+	promina	premina	Vmia3se		109	3	0	root														
se	се	se	se	Px---a		109	4	3	expl														
																							
i+	и+	i	i	C		110	1	2	cc				and she understood that she will die (soon)										
poznà	познà	pozna	poznaja	Vmia3se		110	2	0	root														
če+	че+	če	če	C		110	3	7	mark														
štê	ще̂	šte	šta	Vaip3si		110	4	7	aux	fut													
