text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
wtgonęše	ѿгонѧше	otgonęše	otgonja	Vmii3se		50	9	0	root					1									
																							
jakože	ꙗкоже	jakože	jakože	C		51	1	2	cc				because David said										
reče	рече	reče	reka	Vmia3se		51	2	0	root														
dvdь,	двдь,	Dvdъ	David	Nmsny		51	3	2	nsubj														
																							
vozždeleetь	возжделееть	Vozždeleetъ	vъždelěti	Vmip3se		52	1	0	root				ʺthe King shall crave for your goodnessʺ										
crь	црь	crъ	car	Nmsny		52	2	1	nsubj														
dobroti	доброти	dobroti	dobrota	Nfsgn		52	3	1	obj														
tvoeę.	твоеѧ.	tvoeę	tvoi 	Afsgy		52	4	3	amod	poss				1									
																							
tako	тако	Tako	tako	Pr		53	1	6	advmod				And like that the Saint (Petka) lived many summers in the desert fasting										
i+	и+	i	i	C		53	2	1	fixed														
staę	стаѧ	staę	svęt	Afsny		53	3	6	nsubj														
sъs	със	sъs	s	Si		53	4	5	case														
postь.	пость.	postъ	post	Nmsnn		53	5	6	obl														
prebistь	пребисть	prebistъ	bъda	Vmia3se		53	6	0	root														
mnoga	многа	mnoga	mnog	Anpnn		53	7	8	amod														
leta	лета	leta	leto	Nnpnn		53	8	6	obl														
vъ+	въ+	vъ	v	Sl		53	9	10	case														
pusti-ni.	пꙋсти-ни.	pustini	pustinja	Nfsdn		53	10	6	obl	loc				1									
																							
i+	и+	i	i	C		54	1	22	cc				And in one night, when she did prayer and prayer, 									6	Petka in Blachernae
vъ+	въ+	vъ	v	Sl		54	2	4	case														
edna	една	edna	edin	Afsnn		54	3	4	amod														
noštь	нощь	noštъ	nošt	Nfsnn		54	4	22	obl														
egdà	егдà	egda	egda	Pr		54	5	6	mark														
tvoraše	твораше	tvoraše	tvorja	Vmii3s		54	6	4	acl														
molba	молба	molba	molba	Nfsnn		54	7	6	obj														
i+	и+	i	i	C		54	8	9	cc														
molitva,	молитва,	molitva	molitva	Nfsnn		54	9	7	conj														
ruce	рꙋце	ruce	rъka	Nfdnn		54	10	12	obj				 (she) raised her hands high and wept	1									
svoi	свои	svoi	svoi	Afpnn		54	11	10	amod	poss													
vъzvišaše	възвишаше	vъzvišaše	vъzviša	Vmii3si		54	12	6	conj														
gore,	горе,	gore	gore	R		54	13	12	advmod														
i+	и+	i	i	C		54	14	19	cc				and she washed her face with tears										
lice	лице	lice	lice	Nnsnn		54	15	19	obj														
svoe	свое	svoe	svoi	Ansny		54	16	15	amod	poss													
sъs	със	sъs	s 	Si		54	17	18	case														
slьzi	сльзи	slъzi	slьza	Nfpnn		54	18	19	obl														
wmivaše,	ѡмиваше,	omivaše	omivam	Vmii3si		54	19	12	conj					1									
i+	и+	i	i	C		54	20	22	cc				then she saw a divine vision										
naprasno	напрасно	naprasno	naprasno	R		54	21	22	advmod														
vide	виде	vide	vidja	Vmia3se		54	22	0	root														
bžestveno	бжествено	bžestveno	božestven	Ansnn		54	23	24	amod														
videnie.	видение.	videnie	videnie	Nnsnn		54	24	22	obj														
																							
i+	и+	i	i	C		55	1	5	cc				an angel appeared to her as a young boy										
edinъ	единъ	edinъ	edin	Amsnn		55	2	3	amod														
agglь+	аггль+	agglъ	angel 	Nmsny		55	3	5	nsubj														
se	се	se	se	Px---a		55	4	5	expl														
javì	ꙗвѝ	javi	javja	Vmia3se		55	5	0	root					1									
stei	стеи	stei	svęt	Afsdy		55	6	5	obl	iobj													
kako	како	kako	kako	R		55	7	10	mark														
edinь	единь	edinъ	edin	Amsnn		55	8	10	amod														
mladi	млади	mladi	mlad	Amsny		55	9	10	amod														
junošь	юношь	junošъ	junoša	Nmsny		55	10	5	advcl														
																							
lice	лице	lice	lice	Nnsnn		56	1	5	nsubj				His face shone like the sun										
ego	его	ego	toi	Pp3msg		56	2	1	nmod	poss													
jako	ꙗко	jako	jako	C		56	3	4	mark														
slnce	слнце	slnce	slnce	Nnsnn		56	4	5	advcl					1									
sijaeše.	сиꙗеше.	sijaeše	siěja	Vmii3si		56	5	0	root														
																							
i+	и+	i	i	C		57	1	2	cc				And he told her to leave the desert and go to Epivat again, her fatherland										
reče+	рече+	reče	reka	Vmia3se		57	2	0	root														
eĭ	ей	ei	tja	Pp3fsd		57	3	2	obl	iobj													
da+	да+	da	da	C		57	4	5	mark														
wstavitь	ѡставить	ostavitъ	ostavja	Vmip3se		57	5	2	advcl														
pustinju,	пꙋстиню,	pustinju	pustinja	Nfsan		57	6	5	obj														
i+	и+	i	i	C		57	7	9	cc														
da+	да+	da	da	C		57	8	9	mark														
idetь	идеть	idetъ	ida	Vmip3si		57	9	5	conj					1									
pakь	пакь	pakъ	pak	R		57	10	9	advmod														
vъ+	въ+	vъ	v	Sa		57	11	12	case														
epivatъ,	епиватъ,	epivatъ	Epivat	Nmsnn		57	12	9	obl	lat													
vъ+	въ+	vъ	v 	Sa		57	13	15	case														
svoe	свое	svoe	svoi	Ansny		57	14	15	amod	poss													
wtьčestvo	ѿьчество	otъčestvo	otečestvo	Nnsnn		57	15	12	appos	lat													
																							
tamo+	тамо+	tamo	tamo	R		58	1	3	advmod				ʺThere you should leave your relicsʺ										
ti	ти	ti	ti	Pp2-sn		58	2	3	obl	iobj													
podo-baetъ	подо-баетъ	podobaetъ	podobaja	Vmip3si		58	3	0	root					1		rędy meždu ʺtamo+ti podo-baetъ...ʺ i ʺkako wt+ba estьʺ označeny desno jako povtorenia sutь (sъ <ʺ>)							
da+	да+	da	da	C		58	4	5	mark														
wstaviši	ѡставиши	ostaviši	ostavja	Vmip2se		58	5	3	advcl														
mošti,	мощи,	mošti	mošti	Nfpnn		58	6	5	obj														
																							
a+	а+	a	a  	C		59	1	5	cc				ʺbut your soul will be in the heavenly beautyʺ										
dšu	дшꙋ	dšu	duša	Nfsay		59	2	5	obj														
vь+	вь+	vъ	v 	Sa		59	3	5	case														
nbsnaę	нбснаѧ	nbsnaę	nebesen	Afsny		59	4	5	amod														
krasota.	красота.	krasota	krasota	Nfsnn		59	5	0	root	lat				1									
																							
Egda	Єгда	Egda	egda	Pr		60	1	5	mark				When the Saint saw this vision, she understood that this vision was from God										
staę	стаѧ	staę	svęt	Afsny		60	2	5	nsubj														
takovo	таково	takovo	takъv	Ansnn		60	3	4	amod														
videnie	видение	videnie	videnie	Nnsnn		60	4	5	obj														
vide	виде	vide	vidja	Vmia3se		60	5	6	advcl														
razume	разꙋме	razume	razuměja	Vmia3se		60	6	0	root														
kako	како	kako	kako	Pq		60	7	10	mark														
wt+	ѿ+	ot	ot	Sg		60	8	9	case														
ba	ба	ba	bog	Nmsgy		60	9	10	obl	abl													
estь	есть	estъ	sъm	Vmip3si		60	10	6	advcl					1									
tova	това	tova	tova	Pd-nsn		60	11	12	det	ext													
videnie.	видение.	videnie	videnie	Nnsnn		60	12	10	nsubj														
																							
i+	и+	i	i	C		61	1	2	cc				And she knew she was to die soon										
pozna	позна	pozna	poznaja	Vmia3se		61	2	0	root														
kako	како	kako	kako	Pq		61	3	8	mark														
xoštetь	хощеть	xoštetъ	xoštu	Vaip3si		61	4	8	aux	fut													
skoru	скорꙋ	skoru	skoro	R		61	5	8	advmod														
da+	да+	da	da	C		61	6	4	fixed	inf													
se+	се+	se	se	Px---a		61	7	8	expl														
presta-vitь	преста-вить	prestavitъ	prěstavja	Vmip3se		61	8	2	advcl					1									
																							
i+	и+	i	i	C		62	1	2	cc				and she rejoiced										
raduvaše+	радꙋваше+	raduvaše	raduvami	Vmii3si		62	2	0	root														
se,	се,	se	se	Px---a		62	3	2	expl														
																							
nь+	нь+	nъ	no	C		63	1	3	cc				and (she) was worried about leaving the desert										
griža	грижа	griža	griža	Nfsnn		63	2	3	obj														
imaše	имаше	imaše	imam	Vmii3si		63	3	0	root														
kako	како	kako	kako	Pq		63	4	6	mark														
da+	да+	da	da	C		63	5	4	fixed														
wstavit	ѡставит	ostavit	ostavja	Vmip3se		63	6	3	advcl					1									
pustinju,	пꙋстиню,	pustinju	pustinja	Nfsan		63	7	6	obj														
																							
dševni	дшевни	dševni	duševni	Amsny		64	1	2	amod				(which provides?) consolation of the soul			Vuković 1536: oúbò w´+ tě´lesnomь ra_spréženi, pečálujaše+ že w´+ wstávljeni pustýnjè..							
razgovorь.	разговорь.	razgovorъ	razgovor	Nmsnn		64	2	0	root														
																							
i+	и+	i	I	C		65	1	4	cc				And then the Saint left the desert										
togda	тогда	togda	togda	Pr		65	2	4	advmod														
staa	стаа	staa	svęt	Afsny		65	3	4	nsubj														
wstavi	ѡстави	ostavi	ostavja	Vmia3se		65	4	0	root					1									
pustinju,	пꙋстиню,	pustinju	pustinja	Nfsan		65	5	4	obj														
																							
i	и	i	i	C		66	1	2	cc				and she went first to Tsarigrad										
wtide	ѿиде	otide	otida	Vmia3s		66	2	0	root														
prežde	прежде	prežde	prěžde	R		66	3	2	advmod														
vь+	вь+	v	v	Sa		66	4	5	case														
cri_gradь.	цри_градь.	crigradъ	Carigrad	Nmsnn		66	5	2	obl	lat													
																							
i+	и+	i	i	C		67	1	2	cc				And she entered the church										
uleze	ꙋлезе	uleze	vlěza	Vmia3se		67	2	0	root														
u+	ꙋ+	u	u	Sa		67	3	4	case														
crkovь	црковь	crkovъ	crkъva	Nfsnn		67	4	2	obl	lat				1									
																							
i+	и+	i	i	C		68	1	4	cc				and she prayed to God perpetually										
ne+	не+	ne	ne	Qz		68	2	3	advmod														
prestano	престано	prestano	prestano	R		68	3	4	advmod														
molęše+	молѧше+	molęše	molę	Vmii3si		68	4	0	root														
se	се	se	se	Px---a		68	5	4	expl														
bu,	бꙋ,	bu	bog	Nmsdy		68	6	4	obl	iobj													
																							
i+	и+	i	I	C		69	1	2	cc				And she went to every church like a hard-working bee 										
poide	поиде	poide	poida	Vmia3se		69	2	0	root														
po+	по+	po	po	Sl		69	3	5	case														
vsi	вси	vsi	vsě	Afpnn		69	4	5	amod														
crkvi	цркви	crkvi	cъrkva	Nfpnn		69	5	2	obl	loc													
jàkože	ꙗ̀коже	jakože	jakože	C		69	6	8	mark					1									
nekoę	некоѧ	nekoę	někoi	Afsny		69	7	8	amod														
pčela	пчела	pčela	pčela	Nfsnn		69	8	2	advcl														
trudoljubna.	трꙋдолюбна.	trudoljubna	trudoljuben	Afsnn		69	9	8	amod														
																							
i+	и+	i	i	C		70	1	2	cc				and (then) she went to (the) church of St Mary which is called Blachernae										
poide	поиде	poide	poida	Vmia3se		70	2	0	root														
vь	вь	vъ	v	Sl		70	3	4	case														
crkov	црков	crkov	cъrkva	Nfsnn		70	4	2	obl	lat													
prestei	престеи	prestei	presvęt	Afsdy		70	5	6	amod														
bdci	бдци	bdci	Bogorodica	Nfsdy		70	6	4	nmod	poss				1									
naricaemei	нарицаемеи	naricaemei	naričam	Afsdy	Vmpp-si	70	7	4	acl														
vlaxerna.	влахерна.	vlaxerna	Vlaxerna	Nfsnn		70	8	7	obl	pred													
																							
i+	и+	i	i	C		71	1	3	cc				And there she bowed to the icon of the holy Saint Mary										
tamo	тамо	tamo	tamo	R		71	2	3	advmod														
pripade	припаде	pripade	pripasti	Vmia3se		71	3	0	root														
na+	на+	na	na	Sa		71	4	5	case														
ikona	икона	ikona	ikona	Nfsnn		71	5	3	obl	iobj													
pre-stei	пре-стеи	prestei	presvęt	Afsdy		71	6	7	amod					1									
bdci,	бдци,	bdci	Bogorodica	Nfsdy		71	7	5	nmod	poss													
																							
i+	и+	i	i	C		72	1	3	cc				and she shed many tears										
mnogo	много	mnogo	mnogo	R		72	2	3	advmod														
izlia	излиа	izlia	izlija	Vmia3se		72	3	0	root														
slьzi	сльзи	slъzi	sъlza	Nfpnn		72	4	3	obj														
																							
i+	и+	i	i	C		73	1	3	cc				And so she prayed										
tako	тако	tako	tako	Pr		73	2	3	advmod														
molęše+	молѧше+	molęše	molja	Vmii3si		73	3	0	root														
se,	се,	se	se	Px---a		73	4	3	expl					1									
																							
gpže	гпже	Gpže	gospoža	Nfsvy		74	1	18	vocative				ʺO lady, Mother of God, my mother, my lady, who gave birth to my Lord God Jesus Christʺ										
Bce	Бце	bce	Bogorodica	Nfsvy		74	2	1	appos														
mati	мати	mati	mati	Nfsny		74	3	2	appos														
moę	моѧ	moę	moi	Afsny		74	4	3	amod	poss													
vldčce,	влдчце,	vldčce	vladičica	Nfsvy		74	5	3	appos														
što+	що+	što	što	Pq		74	6	8	mark														
si	си	si	sъm	Vaip2si		74	7	8	aux	prf													
porodila	породила	porodila	porodja	Vmp--se	Afsnn	74	8	1	acl														
gsda	гсда	gda	Gospod	Nmsgy		74	9	8	obj					1									
ba	ба	ba	bog	Nmsgy		74	10	9	appos														
isa	иса	isa	Isus	Nmsgy		74	11	10	appos														
xa	ха	xa	Xristos	Nmsgy		74	12	11	appos														
moego.	моего.	moego	moi	Amsgy		74	13	12	amod	poss													
i+	и+	i	i	C		74	14	18	cc				ʺand in thee I hope that thou hast mercy upon meʺ										
azь	азь	azъ	az	Pp1-sn		74	15	18	nsubj														
na+	на+	na	na	Sl		74	16	17	case														
tebe	тебе	tebe	ti	Pp2-sg		74	17	18	obl	iobj													
nadeju+	надею+	nadeju	naděja	Vmip1se		74	18	0	root														
se	се	se	se	Px---a		74	19	18	expl														
da+	да+	da	da	C		74	20	22	mark														
me	ме	me	az	Pp1-sa		74	21	22	obj														
po(m)ilueši	по(м)илꙋеши	pomilueši	pomiluja	Vmip2se		74	22	18	advcl					1									
i+	и+	i	i	C		74	23	27	cc				ʺdon't turn away in disgust from meʺ										
da+	да+	da	da	C		74	24	27	mark														
se+	се+	se	se	Px---a		74	25	27	expl														
ne	не	ne	ne 	Qz		74	26	27	advmod														
vozgnusiši	возгнꙋсиши	vozgnusiši	vъzgnusja	Vmip2se		74	27	22	conj														
wt+	ѿ+	ot	ot	Sg		74	28	29	case														
mene.	мене.	mene	az	Pp1-sg		74	29	27	obl	abl													
ni+	ни+	ni	ni	Qz		74	30	33	cc				ʺnor of my sinsʺ										
wt+	ѿ+	ot	ot	Sg		74	31	33	case														
moi	мои	moi	moi	Ampnn		74	32	33	amod	poss													
grexove	грехове	grexove	grěx	Nmpnn		74	33	29	conj	abl													
																							
poneže	понеже	poneže	poneže	C		75	1	7	cc				ʺbecause I followed thy son and prayed since my youthʺ	1									
wt+	ѿ+	ot	ot	Sg		75	2	3	case														
moju	мою	moju	moi	Afsay		75	3	4	amod														
mladosь	младось	mladosъ	mladost	Nfsnn		75	4	7	obl	abl													
tvoemu	твоемꙋ	tvoemu	tvoi	Amsdy		75	5	6	case														
snu	снꙋ	snu	sin	Nmsdy		75	6	7	obl	iobj													
posledovax	последовах	posledovax	poslědovam	Vmia1se		75	7	0	root														
																							
i+	и+	i	i	C		76	1	2	cc				ʺand I beg you, o ladyʺ										
molju+	молю+	molju	molja	Vmip1se		76	2	0	root														
ti+	ти+	ti	ti	Pp2-sd		76	3	2	obl	iobj													
se	се	se	se	Px---a		76	4	2	expl														
vldčce	влдчце	vldčce	vladičica	Nfsvy		76	5	2	vocative					2									
																							
ti	ти	ti	ti	Pp2-sn		77	1	2	nsubj		256v	/img/petka/3312_256v.jpg	ʺyou know my womanly nature and my weaknessʺ					staę	стаѧ				
znaeši	знаеши	znaeši	znaja	Vmip2si		77	2	0	root														
žensko	женско	žensko	ženski	Ansnn		77	3	4	amod														
esьstvo.	есьство.	esъstvo	estestvo	Nnsnn		77	4	2	obj														
moju	мою	moju	moi	Afsay		77	5	6	amod	appos													
slabostь	слабость	slabostъ	slabost	Nfsnn		77	6	4	appos														
																							
i+	и+	i	i	C		78	1	3	cc				ʺand I have you as a helperʺ										
tebe	тебе	tebe	ti	Pp2-sg		78	2	3	obj														
i_mamь	и_мамь	imamъ	imam	Vmip1si		78	3	0	root					1									
pomoštnica	помощница	pomoštnica	pomoštnica	Nfsny		78	4	3	obl	pred													
																							
razve	разве	razve	razve	S		79	1	2	case				ʺI have not got anything else except you.ʺ										
tebe	тебе	tebe	ti	Pp2-sg		79	2	5	obl														
drugo	дрꙋго	drugo	drug	Ansnn		79	3	5	obj														
ne+	не+	ne	ne	Qz		79	4	5	advmod														
imamь.	имамь.	imamъ	imam	Vmip1si		79	5	0	root														
																							
i+	и+	i	i	C		80	1	7	cc				ʺAnd when I was in the desert, I had you as a helperʺ										
egda	егда	egda	egda	Pr		80	2	3	mark					1									
bexь	бехь	bexъ	sъm	Vmii1si		80	3	7	advcl														
vь+	вь+	vъ	v	Sl		80	4	5	case														
pustinju	пꙋстиню	pustinju	pustinja	Nfsan		80	5	3	obl	loc													
tebe.	тебе.	tebe	ti	Pp2-sa		80	6	7	obj														
imaxь	имахь	imaxъ	imam	Vmia1si		80	7	0	root														
pomoštnicu.	помощницꙋ.	pomoštnicu	pomoštnica	Nfsay		80	8	7	obl	pred													
																							
i+	и+	i	i	C		81	1	3	cc				ʺbut now I have returned into (the) worldʺ										
sega	сега	sega	sega	R		81	2	3	advmod														
esmь	есмь	esmъ	sъm	Vmip1si		81	3	0	root					1									
vь+	вь+	vъ	v	Sl		81	4	5	case														
mire	мире	mire	mir	Nmsln		81	5	3	obl	loc													
																							
i+	и+	i	i	C		82	1	4	cc				ʺand again, don't leave me, o Lady, Mother of Godʺ										
paki	паки	paki	pak	R		82	2	4	advmod														
ne+	не+	ne	ne	Qz		82	3	4	advmod														
wstavi	ѡстави	ostavi	ostavja	Vmm-2se		82	4	0	root														
mene	мене	mene	az	Pp1-sg		82	5	4	obj														
gpže	гпже	gpže	gospoža	Nfsvy		82	6	4	vocative														
bdce.	бдце.	bdce	Bogorodica	Nfsvy		82	7	6	appos														
																							
i+	и+	I	i	C		83	1	2	cc				And the Saint went to her fatherland Epivat									7	Death of Petka
poide	поиде	poide	poida	Vmia3se		83	2	0	root					1									
staę	стаѧ	staę	svęt	Afsny		83	3	2	nsubj														
vь+	вь+	vъ	v	Sl		83	4	6	case														
svoe	свое	svoe	svoi	Ansny		83	5	6	amod	poss													
wtьčestvo	ѿьчество	otъčestvo	otečestvo	Nnsnn		83	6	2	obl	loc													
epivatь.	епивать.	Epivatъ	Epivat	Nmsnn		83	7	6	appos														
																							
i+	и+	i	i	C		84	1	2	cc				And there she stayed some time										
prebistь	пребисть	prebistъ	bъda	Vmia3se		84	2	0	root														
tamo	тамо	tamo	tamo	Pr		84	3	2	advmod					1									
vreme	време	vreme	vreme	Nnsnn		84	4	2	obl														
ne+	не+	ne	ne	Qz		84	5	6	amod														
malo,	мало,	malo	malo	R		84	6	4	amod														
																							
i+	и+	i	i	C		85	1	4	cc				and nobody knew her										
nikoi	никои	nikoi	nikoi	Pz-msn		85	2	4	nsubj														
ne+	не+	ne	ne	Qz		85	3	4	advmod														
poznavaše	познаваше	poznavaše	poznavam	Vmii3s		85	4	0	root														
ę,	ѧ,	ę	tja	Pp3fsa		85	5	4	obj														
																							
i+	и+	i	i	C		86	1	6	cc				and as she saw her death (coming), she prayed to God										
egda	егда	egda	egda	C		86	2	3	mark														
vide	виде	vide	vidja	Vmia3s		86	3	6	advcl					1									
svoe	свое	svoe	svoi	Ansny		86	4	5	amod	poss													
prestavlenie.	преставление.	prestavlenie	prestavlenie	Nnsnn		86	5	3	obj														
sъtvori	сътвори	sъtvori	sъtvorja	Vmia3se		86	6	0	root														
molba	молба	molba	molba	Nfsnn		86	7	6	obj														
kь	кь	kъ	k	Sd		86	8	9	case														
bu	бꙋ	bu	bog	Nmsdy		86	9	6	obl	iobj													
																							
i+	и+	i	i	C		87	1	2	cc				and she said:										
reče.	рече.	reče	reka	Vmia3se		87	2	0	root														
																							
člveko-ljubče	члвеко-любче	Člvekoljubče	človekoljubec	Nmsvy		88	1	5	vocative				ʺO, Lord, Lover of humans, do not leave me, Your servantʺ	1									
vldko,	влдко,	vldko	vladika	Nmsvy		88	2	1	appos														
da+	да+	da	da	C		88	3	5	aux	opt													
ne+	не+	ne	ne	Qz		88	4	5	advmod														
wstaviši	ѡставиши	ostaviši	ostavja	Vmip2se		88	5	0	root														
rabu	рабꙋ	rabu	raba	Nfsay		88	6	5	obj														
tvoju.	твою.	tvoju	tvoi 	Afsay		88	7	6	amod	poss													
																							
na+	на+	na	Na	Sa		89	1	2	case				ʺI put my hopes on You, o Lord, that You will not leave meʺ										
tebe,	тебе,	tebe	ti	Pp2-sg		89	2	5	obl	iobj													
gsdi	гсди	gsdi	gospod	Nmsvy		89	3	5	vocative					1									
azь	азь	azъ	az	Pp1-sn		89	4	5	nsubj														
nadeju+	надею+	nadeju	nadeja	Vmip1si		89	5	0	root														
se.	се.	se	se	Px---a		89	6	5	expl														
da+	да+	da	da	C		89	7	10	mark														
me+	ме+	me	az	Pp1-sa		89	8	10	obj														
ne+	не+	ne	ne	Qz		89	9	10	advmod														
wstaviši,	ѡставиши,	ostaviši	ostavja	Vmip2se		89	10	5	advcl														
																							
i+	и+	i	i	C		90	1	2	cc				ʺso help Your servantʺ										
nastavi	настави	nastavi	nastavja	Vmm-2se		90	2	0	root														
rabu	рабꙋ	rabu	raba	Nfsay		90	3	2	obj														
tvoju.	твою.	tvoju	tvoi 	Afsay		90	4	3	amod	poss				1									
																							
kь+	кь+	kъ	k	Sd		91	1	2	case				ʺTo you I fled, my Lord God.ʺ										
tebe	тебе	tebe	ti	Pp2-sg		91	2	3	obl	iobj													
pribegla	прибегла	pribegla	priběgla	Vmp--se	Afsan	91	3	0	root														
esmь.	есмь.	esmъ	sъm	Vaip1si		91	4	3	aux	prf													
gi	ги	gi	gospod	Nmsvy		91	5	3	vocative														
bže	бже	bže	bog	Nmsvy		91	6	5	appos														
moi.	мои.	moi	moi	Amsny		91	7	6	amod	poss													
																							
poveli	повели	Poveli	povelja	Vmm-2se		92	1	0	root				ʺGive a command to a peaceful angel to take my soul and to place it among angels and archangelsʺ										
agglu.	агглꙋ.	agglu	angel	Nmsdy		92	2	1	obl	iobj				1									
mirnu.	мирнꙋ.	mirnu	miren	Amsdn		92	3	2	amod														
da+	да+	da	da	C		92	4	5	mark														
prïimetь	прїиметь	priimetъ	priema	Vmip3se		92	5	1	advcl														
moju	мою	moju	moi	Afsay		92	6	7	amod														
dšu.	дшꙋ.	dšu	duša	Nfsay		92	7	5	obj														
i+	и+	i	i	C		92	8	11	cc														
da+	да+	da	da	C		92	9	11	mark														
ę	ѧ	ę	tja	Pp3fsa		92	10	11	obj														
sočetetь	сочететь	sočetetъ	sočeta	Vmip3pe		92	11	5	conj														
sъs	със	sъs	s	Si		92	12	13	case					1									
aggli	аггли	aggli	angel	Nmpny		92	13	11	obl														
i+	и+	i	i	C		92	14	15	cc														
arxaggli,	архаггли,	arxaggli	arxangel	Nmpny		92	15	13	conj														
																							
jako	ꙗко	jako	jako	C		93	1	2	cc				ʺfor You are praised in eternityʺ										
blgoslovenь	блгословень	blgoslovenъ	blagoslovja	Amsnn	Vmpa-se	93	2	0	root														
esi	еси	esi	sъm	Vaip2si		93	3	2	aux	pass													
vo+	во+	vo	v	Sl		93	4	5	case														
veki	веки	veki	věk	Nmpnn		93	5	2	obl	loc													
ve-kovь	ве-ковь	vekovъ	věk	Nmpgn		93	6	5	nmod	poss				1									
																							
aminь.,,	аминь.,,	aminъ	amin	l		94	1	0	root				ʺamenʺ										
																							
i+	и+	I	i	C		95	1	5	cc				And in this time she surrendered her soul into the arms of God										
vь+	вь+	vъ	v	Sl		95	2	4	case														
toę	тоѧ	toę	toja	Pd-msn		95	3	4	det	ext													
čas	час	čas	čas	Nmsnn		95	4	5	obl	loc													
predade	предаде	predade	predam	Vmip3se		95	5	0	root														
dšu	дшꙋ	dšu	duša	Nfsay		95	6	5	obj														
svoju	свою	svoju	svoi	Afsay		95	7	6	amod	poss													
vь-	вь-	vъ	v	Sl		95	8	9	case					1									
ruce	рꙋце	ruce	rъka	Nfdnn		95	9	5	obl	lat													
bžïi,	бжїи,	bžii	božii	Afpny		95	10	9	amod	poss													
																							
i+	и+	i	i	C		96	1	4	cc				And some christians buried her body										
nekoi	некои	nekoi	někoi	Ampnn		96	2	3	amod														
xrïstiane,	хрїстиане,	xristiane	xristianin	Nmpny		96	3	4	nsubj														
pogreboxa	погребоха	pogreboxa	pogreba	Vmii3pe		96	4	0	root														
telo,	тело,	telo	tělo	Nnsnn		96	5	4	obj														
																							
i-	и-	i	i	C		97	1	3	cc				and they did not know from where she came	1									
ne+	не+	ne	ne	Qz		97	2	3	advmod														
znaexa	знаеха	znaexa	znaja	Vmii3pi		97	3	0	root														
wt+	ѿ+	ot	ot	Sg		97	4	5	case														
gde	где	gde	gde	Pq		97	5	7	mark														
beše	беше	beše	sъm	Vaii3si		97	6	7	aux	pprf													
prišla.	пришла.	prišla	priida	Vmp--se	Afsnn	97	7	3	advcl														
																							
i+	и+	i	i	C		98	1	3	cc				And so came the day in this one's life										
tako	тако	tako	tako	Pr		98	2	3	advmod														
provodi	проводи	provodi	provodja	Vmia3si		98	3	0	root														
dni.	дни.	dni	den	Nmsnn		98	4	3	obj					1									
svoi	свои	svoi	svoi	Ampnn		98	5	4	amod	poss													
na+	на+	na	na	Sl		98	6	8	case														
sego	сего	sego	sii	Pd-msg		98	7	8	det														
života.	живота.	života	život	Nmsgn		98	8	4	nmod	poss													
																							
i+	и+	i	i	C		99	1	3	cc				and there she found  eternal peace										
tamo	тамо	tamo	tamo	Pr		99	2	3	advmod														
naide	наиде	naide	naida	Vmia3se		99	3	0	root														
večni	вечни	večni	večen	Amsny		99	4	5	amod														
pokoi,,	покои,,	pokoi	pokoi	Nmsnn		99	5	3	obj					1									
																							
I+	И+	I	i	C		100	1	3	cc				And may us show what miracle she showed (after) death									8	Discovery of the Relics
da+	да+	da	da	C		100	2	3	aux	opt													
pokažeme	покажеме	pokažeme	pokaža	Vmip1pe		100	3	0	root														
kako	како	kako	kako	Pq		100	4	7	mark														
i+	и+	i	i	C		100	5	7	discourse														
sьmrьti	сьмрьти	sъmrъti	smъrt	Nfsgn		100	6	7	obl														
pokaza	показа	pokaza	pokaža	Vmia3s		100	7	3	advcl														
čudo.	чꙋдо.	čudo	čudo	Nnsnn		100	8	7	obj														
																							
nekoi	некои	Nekoi	někoi	Amsny		101	1	2	det				There was a man fasting	1									
postnikь	постникь	postnikъ	postnik 	Nmsny		101	2	3	obj														
imaše	имаше	imaše	imam 	Vmii3si		101	3	0	root														
tamo	тамо	tamo	tamo	Pr		101	4	3	advmod														
																							
na+	на+	na	na 	Sl		102	1	2	case				he lived on a pillar										
stlьpь	стльпь	stlъpъ	stьlpь	Nmsnn		102	2	3	obl	loc													
prebivaše,	пребиваше,	prebivaše	prebivam	Vmii3si		102	3	0	root														
																							
i+	и+	i	i	C		103	1	2	cc				and he fasted close to the site of St. Petka's grave										
poste_še+	посте_ше+	posteše	postja	Vmii3si		103	2	0	root					1									
se	се	se	se	Px---a		103	3	2	expl														
tamo	тамо	tamo	tamo	Pr		103	4	2	advmod														
blizь	близь	blizъ	blizu	Sg		103	5	6	case														
groba	гроба	groba	grob	Nmsgn		103	6	2	obl														
stei	стеи	stei	svęt	Afsdy		103	7	8	amod														
petki.	петки.	petki	Petka	Nfsgy		103	8	6	nmod	poss													
																							
i+	и+	i	I	C		104	1	2	cc				And so it came to pass										
priluči+	прилꙋчи+	priluči	poluča	Vmia3se		104	2	0	root														
se	се	se	se	Px---a		104	3	2	expl														
tamo	тамо	tamo	tamo	Pr		104	4	2	advmod					1									
																							
i+	и+	i	i	C		105	1	2	cc				that one sailor died										
umre	ꙋмре	umre	umra	Vmia3se		105	2	0	root														
nekoi	некои	nekoi	někoi	Amsny		105	3	4	det														
korabčia.	корабчиа.	korabčia	korabči	Nmsoy		105	4	2	nsubj														
																							
