text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
nóśt	νόϛ	nošt	nošt	Nfsnn		64	4	24	obl	loc													
katu+	κατꙋ+	katu	kato	C		64	5	7	mark				as she was doing her prayers and bowing										
si	ση	si	se	Px---d		64	6	7	expl														
śtrúvası	ϛρꙋ́βασι	struvaši	struvam	Vmii3si		64	7	24	advcl					1									
mólmpa+	μόλμπα+	molba	molba	Nfsnn		64	8	7	obj														
ta	τα	ta	ta	C		64	9	8	det														
i+	η+	i	i	C		64	10	11	cc														
metánı+	μετάνι+	metani	metanie	Nnsnn		64	11	8	conj														
tı	τι	ti	tъ	Pd-mpn		64	12	11	det	p_nom													
i+	η+	i	i	C		64	13	17	cc				and she raised her hands high and wept										
ratzé+	ρατζέ+	race	rъka	Nfdnn		64	14	17	obj														
tı	τι	ti	tъ	Pd-mpn		64	15	14	det	p_nom													
si	ση	si	se	Px---d		64	16	17	expl														
vaṣdı´gası	βαςδίγασι	vasdigaši	vъzdigam	Vmii3si		64	17	7	conj					1									
nagóre	ναγόρε	nagore	nagore	R		64	18	17	advmod														
i+	η+	i	i	C		64	19	20	cc														
plátzesı,	πλάτζεσι,	plačeši	plača	Vmii3si		64	20	17	conj														
i+	η+	i	i	C		64	21	24	discourse														
étu	έτꙋ	etu	eto	Qd		64	22	24	vocative				and here suddenly she saw a divine apparition			Tixon.d.: náprasno							
ápansas	άπανσασ	apansas	apansaz	R		64	23	24	advmod							makedonski.info: apansaz 'nenadejno, odnenadež, neočekvano', Google: tr. apansız 'sudden'							
víde	βήδε	vide	vidja	Vmia3si		64	24	0	root														
e-dnó	ε-δνό	edno	edno	Ansnn		64	25	27	det					1									
mpozéstvennoé	μποζέστβεννοέ	božestvennoe	božestveno	Ansny		64	26	27	amod														
vidénïe	βηδένїε	videnie	videnie	Nnsnn		64	27	24	obj														
tzı	τζι	či	če	C		64	28	29	mark				that an angel came										
dódı	δόδι	dodi	doida	Vmia3se		64	29	27	acl														
idı´n	ηδίν	idin	edin	Amsnn		64	30	31	det														
án-gel	άν-γελ	angel	angel	Nmsny		64	31	27	nsubj					1									
																							
i+	η+	i	i	C		65	1	3	cc				and he appeared as a young boy										
sá	σά	sa	se	Px---a		65	2	3	expl														
iví	ηβή	ivi	javja	Vmia3si		65	3	0	root														
katu	κατꙋ	katu	kato	C		65	4	7	mark														
idı´n	ηδίν	idin	edin	Amsnn		65	5	7	det														
mlát	μλάτ	mlat	mlad	Amsnn		65	6	7	amod														
mómak	μόμακ	momak	momъk	Nmsny		65	7	3	advcl														
																							
i-	η-	i	i	C		66	1	2	cc				and (he) shined as a candle	1									
sfétesi	σφέτεση	sfeteši	světja	Vmii3si		66	2	0	root														
katú	κατꙋ́	katu	kato	C		66	3	4	mark														
sfés	σφέσ	sfeš	svěšta	Nfsnn		66	4	2	advcl														
																							
tá+	τά+	ta	ta	C		67	1	3	cc				and he said:										
i	η	i	tja	Pp3fsd		67	2	3	obl	iobj													
rétzı˸	ρέτζι˸	reči	reka	Vmia3se		67	3	0	root														
																							
da+	δα+	da	da	C		68	1	2	aux	opt			ʺ(you should) leave the desertʺ										
uṣtávıs	ꙋςτάβισ	ustaviš	ostavja	Vmip2se		68	2	0	root														
tu-i	τꙋ-η	tui	tъi	R		68	3	4	det	ext				1									
puśtıné	πꙋϛινέ	pustine	pustinja	Nnsnn		68	4	2	obj														
																							
i+	η+	i	i	C		69	1	4	cc				ʺand go backʺ										
da+	δα+	da	da	C		69	2	4	aux	opt													
sà	σὰ	sa	se	Px---a		69	3	4	expl														
várnıṣ	βάρνις	varniš	vъrna	Vmm-2se		69	4	0	root														
																							
pák	πάκ	pak	pak	R		70	1	4	advmod				ʺ(you should) go back to your homelandʺ										
da+	δα+	da	da	C		70	2	4	aux	opt													
sì	σὴ	si	se	Px---d		70	3	4	expl														
utídıṣ	ꙋτήδις	utidiš	otida	Vmip2se		70	4	0	root					1									
na+	να+	na	na	Sa		70	5	6	case														
mpáśtnına+	μπάϛνινα+	baštnina	baštnina	Nfsnn		70	6	4	obl	lat													
ta	τα	ta	tъ	Pd-fsn		70	7	6	det	p_nom													
tvóe	τβόε	tvoe	tvoi	Afsny		70	8	6	amod	poss													
																							
zaśtótu	ζαϛότꙋ	zaštotu	zaštoto	C		71	1	5	cc				ʺbecause it is given for you to leave your body thereʺ										
támo+	τάμο+	tamo	tamo	R		71	2	5	advmod														
ti+	τη+	ti	ti	Pp2-sn		71	3	5	obl	iobj													
i	η	i	sъm	Vaip3si		71	4	5	aux	pass													
dádınu	δάδινꙋ	dadinu	dam	Vmpa-se	Ansnn	71	5	0	root					1									
da+	δα+	da	da	C		71	6	8	mark														
sí	σή	si	se	Px---d		71	7	8	expl														
ustávıṣ	ꙋστάβις	ustaviš	ostavjam	Vmip2se		71	8	5	advcl														
telw´+	τελώ+	telo	tělo	Nnsnn		71	9	8	obj														
tu	τꙋ	tu	tъ	Pd-nsn		71	10	9	det	p_nom													
																							
a+	α+	a	a	C		72	1	6	cc				ʺand your soul shall be in the beautiful and sweet Paradiseʺ										
dusjá+	δꙋσιά+	dušja	duša	Nfsny		72	2	6	nsubj														
ta+	τα+	ta	tъ	Pd-fsn		72	3	2	det	p_nom													
tı	τι	ti	ti	Pp2-sn		72	4	2	nmod	poss													
sé+	σέ+	se	šta	Vaip3si		72	5	6	aux	fut													
mpádı	μπάδι	badi	bъda	Vmip3se		72	6	0	root					1									
na+	να+	na	na	Sa		72	7	11	case														
xúmpavii	χꙋ́μπαβηη	xubavii	xubav	Amsny		72	8	11	amod														
i+	η+	i	i	C		72	9	10	cc														
slátkii	σλάτκηη	slatkii	sladъk	Amsny		72	10	8	conj														
ráï.	ράї.	rai	rai	Nmsnn		72	11	6	obl	loc													
																							
katù	κατꙋ̀	katu	kato	C		73	1	2	mark				as St Petka saw this apparition and heard those words										
víde	βήδε	vide	vidja	Vmia3si		73	2	13	advcl					1									
sfetáe	σφετάε	sfetae	svęt	Afsny		73	3	4	amod														
pétka	πέτκα	petka	Petka	Nfsny		73	4	2	nsubj														
túi	τꙋ́η	tui	tъi	R		73	5	6	det	ext													
vidénïe	βηδένїε	videnie	videnie	Nnsnn		73	6	2	obj														
i+	η+	i	i	C		73	7	9	cc														
katú	κατꙋ́	katu	kato	C		73	8	9	mark														
tzjú	τζιꙋ́	čju	čuja	Vmia3si		73	9	2	conj														
té-izi	τέ-ηζη	teizi	tozi	Pd-fpn		73	10	11	amod	ext				1									
dúmi	δꙋ́μη	dumi	duma	Nfpnn		73	11	9	obj														
i+	η+	i	i	C		73	12	13	cc				(ʺandʺ) she understood, that this news (?) was from God										
razumjá	ραζꙋμιά	razumja	razumeja	Vmia3si		73	13	0	root														
w´ti+	ώτη+	oti	oti	C		73	14	15	mark														
e	ε	e	sъm	Vmip3si		73	15	13	advcl														
ut+	ꙋτ+	ut	ot	Sg		73	16	17	case														
mpóga	μπόγα	boga	bog	Nmsgy		73	17	15	obl	abl													
tóizi	τόηζη	toizi	tozi	Pd-msn		73	18	19	det	ext				1									
xampér	χαμπέρ	xaber	xaber	N-snn		73	19	15	nsubj							Google: tr. haber dünya 'world news' ?							
dunée.	δꙋνέε.	dunee	dunja	N-snn		73	20	19	nmod														
																							
i+	η+	i	i	C		74	1	2	cc				and she found out that she will die soon										
pozná	ποζνά	pozna	poznaja	Vmia3si		74	2	0	root														
tzı+	τζι+	či	če	C		74	3	6	mark														
se+	σε+	šte	šta	Vaip3si		74	4	6	aux	fut													
sà	σὰ	sa	se	Px---a		74	5	6	expl														
prestávı	πρεστάβι	prestavi	prestavja	Vmip3se		74	6	2	advcl					1									
skóru	σκόρꙋ	skoru	skoro	R		74	7	6	advmod														
																							
i+	η+	i	i	C		75	1	3	cc				and she was glad because of it										
sá	σά	sa	se	Px---a		75	2	3	expl														
zarádva	ζαράδβα	zaradva	zaradvam	Vmia3se		75	3	0	root														
zaradı´	ζαραδί	zaradi	zaradi	Sg		75	4	5	case														
túi.	τꙋ́η.	tui	tъi	R		75	5	3	advmod														
																							
a+	α+	a	a	C		76	1	6	cc				and yet she worried (ʺyetʺ) about something else										
pàk	πὰκ	pak	pak	R		76	2	6	advmod														
drú-gu	δρꙋ́-γꙋ	drugu	drugo	Ansnn		76	3	6	obj					1									
pák	πάκ	pak	pak	R		76	4	2	expl														
sa	σα	sa	se	Px---a		76	5	6	expl														
grízesı	γρήζεσι	grižeši	grižja	Vmii3si		76	6	0	root														
kak	κακ	kak	kak	Pq		76	7	10	mark				how will she leave the desert										
śté	ϛέ	šte	šta	Vaip3si		76	8	10	aux	fut													
da+	δα+	da	da	C		76	9	8	fixed	inf													
ustávı	ꙋστάβι	ustavi	ostavja	Vmip3se		76	10	3	acl														
puśtı-né+	πꙋϛι-νέ+	pustine	pustinja	Nnsnn		76	11	10	obj					1									
tu	τꙋ	tu	tъ	Pd-nsn		76	12	11	det	p_nom													
támo.	τάμο.	tamo	tamo	R		76	13	10	advmod														
																							
zaśtótu	ζαϛότꙋ	zaštotu	zaštoto	C		77	1	7	cc				because nothing else can purify the human soul as a desert										
nı+	νι+	ni	ne	Qz		77	2	3	advmod														
mózi	μόζη	moži	moga	Vaip3si		77	3	7	aux														
drúgu	δρꙋ́γꙋ	drugu	drugo	Ansnn		77	4	5	amod														
nı´śtu	νίϛꙋ	ništu	ništo	Pz		77	5	7	nsubj														
da-	δα-	da	da	C		77	6	3	fixed	inf				1									
utzı´ṣti	ꙋτζίςτη	učisti	očistja	Vmip3se		77	7	0	root														
na+	να+	na	na	Sa		77	8	9	case														
tzelovéka	τζελοβέκα	čeloveka	čelověk	Nmsgy		77	9	10	nmod	poss													
dusjá+	δꙋσιά+	dušja	duša	Nfsny		77	10	7	obj														
ta+	τα+	ta	tъ	Pd-fsn		77	11	10	det	p_nom													
mu	μꙋ	mu	toi	Pp3msd		77	12	9	expl	poss													
kakvótu	κακβότꙋ	kakvotu	kakvoto	Pr		77	13	14	mark					2									
puśtıné+	πꙋϛινέ+	pustine	pustinja	Nnsnn		77	14	7	advcl		31r	/img/petka/1064_31r.jpg						prepodómpnae pétka	πρεποδόμπναε πέτκα	31	31		
tu.	τꙋ.	tu	tъ	Pd-nsn		77	15	14	det	p_nom													
																							
i	η	i	i	C		78	1	27	cc				and then, as St Petka heard that news										
tugı´ṣ	τꙋγίς	tugis	togizi	Pr		78	2	27	advmod														
sfetáe	σφετάε	sfetae	svęt	Afsny		78	3	4	amod														
pétka	πέτκα	petka	Petka	Nfsny		78	4	27	nsubj														
katú+	κατꙋ́+	katu	kato	C		78	5	7	mark														
i	η	i	tja	Pp3fsd		78	6	7	obl	iobj													
dódı	δόδι	dodi	doida	Vmia3se		78	7	27	advcl					1									
ut	ꙋτ	ut	ot	Sg		78	8	9	case														
mpóga	μπόγα	boga	bog	Nmsgy		78	9	7	obl	abl													
tóizi	τόηζη	toizi	tozi	Nmsnn		78	10	11	det	ext													
xampér	χαμπέρ	xaber	xaber	N-snn		78	11	7	nsubj														
ta	τα	ta	ta	C		78	12	20	mark														
i+	η+	i	i	C		78	13	12	fixed				even though she didn't want to leave that desert										
da+	δα+	da	da	C		78	14	20	aux	opt													
nií+	νηή+	nii	ne	Qz		78	15	18	advmod														
i+	η+	i	tja	Pp3fsd		78	16	18	obl	iobj													
sa	σα	sa	se	Px---a		78	17	18	expl														
śtésı	ϛέσι	šteši	šta	Vmii3si		78	18	27	aux	fut				1									
da+	δα+	da	da	C		78	19	18	fixed	inf													
uṣtávı	ꙋςτάβι	ustavi	ostavja	Vmip3se		78	20	27	advcl														
támo	τάμο	tamo	tamo	R		78	21	20	advmod														
unúi	ꙋνꙋ́η	unui	onja	Pd-nsn		78	22	23	det	ext													
puśtıné,	πꙋϛινέ,	pustine	pustinja	Nnsnn		78	23	20	obj														
a+	α+	a	a	C		78	24	27	cc				she left it										
tıá+	τιά+	tia	tja	Pp3fsn		78	25	4	expl														
gu	γꙋ	gu	tova	Pp3msa		78	26	27	obj														
uṣtávi.	ꙋςτάβη.	ustavi	ostavja	Vmia3se		78	27	0	root					1									
																							
i	η	i	i	C		79	1	2	cc				and she stood up										
śtana	ϛανα	stana	stana	Vmia3se		79	2	0	root														
																							
ta+	τα+	ta	ta	C		80	1	2	cc				and went first to Tsarigrad										
utídı	ꙋτήδι	utidi	otida	Vmia3se		80	2	0	root														
nái	νάη	nai	nai	Qc		80	3	4	advmod														
naprét	ναπρέτ	napret	napred	R		80	4	2	advmod														
f+	φ+	f	v	Sa		80	5	6	case														
tzárı_grát.	τζάρι_γράτ.	cari_grat	Carigrad	Nmsnn		80	6	2	obl	lat				1									
																							
i	η	i	i	C		81	1	2	cc				and she entered the church of Christ, to the St Sophia										
flézi	φλέζη	flezi	vleza	Vmia3se		81	2	0	root														
f+	φ+	f	v	Sa		81	3	4	case														
tzérkova+	τζέρκοβα+	čerkova	čerkova	Nfsnn		81	4	2	obl	lat													
ta	τα	ta	tъ	Pd-fsn		81	5	4	det	p_nom													
xrıṣtóva	χριςτόβα	xristova	Xristov	Afsnn		81	6	4	amod	poss													
u+	ꙋ+	u	u	Sg		81	7	9	case														
sfetáe	σφετάε	sfetae	svęt	Afsny		81	8	9	amod														
sofïa.	σοφїα.	sofia	Sofia	Nfsny		81	9	4	appos	lat				1									
																							
i+	η+	i	i	C		82	1	5	cc				and she prayed (ʺdid prayerʺ) perpetually										
mólmpa	μόλμπα	molba	molba	Nfsnn		82	2	5	obj														
nepreṣtánno	νεπρεςτάννο	neprestanno	neprestanno	R		82	3	5	advmod														
déto	δέτο	deto	deto	Pr		82	4	5	discourse														
śtrúvası,	ϛρꙋ́βασι,	struvaši	struvam	Vmii3si		82	5	0	root														
																							
kói	κόη	koi	koi	Pq---n		83	1	4	nsubj				how could one describe so many kneelings and bowings	1									
mózı	μόζι	moži	moga	Vaip3si		83	2	4	aux														
da+	δα+	da	da	C		83	3	2	fixed	inf													
duiṣkázi.	δꙋηςκάζη.	duiskaži	doizkaža	Vmip3se		83	4	0	root														
tólkuzi	τόλκꙋζη	tolkuzi	tolkozi	Pr		83	5	6	amod														
metáni	μετάνη	metani	metanie	Nnsnn		83	6	4	obj														
i+	η+	i	i	C		83	7	8	cc														
póklo-nı	πόκλο-νι	pokloni	poklon	Nmpnn		83	8	6	conj					1									
i+	η+	i	i	C		83	9	13	cc				and staying awake every night, always praying										
sítzka+	σήτζκα+	sička	vsičъk	Afsnn		83	10	12	amod														
ta	τα	ta	tъ	Pd-fsn		83	11	10	det	p_adj													
nóśt	νόϛ	nošt	nošt	Nfsnn		83	12	13	nmod	loc													
śtuénı	ϛꙋένι	stueni	stojanie	Nnsnn		83	13	8	conj														
na+	να+	na	na	Sa		83	14	15	case														
mólmpa	μόλμπα	molba	molba	Nfsnn		83	15	13	nmod	loc													
sjá-kugıṣ.	σιά-κꙋγις.	sjakugis	vsěkogi	Pi		83	16	13	advmod					1									
																							
i	η	i	i	C		84	1	2	cc				and she wept and craved for the desert										
plátzesı	πλάτζεσι	plačeši	plača	Vmii3si		84	2	0	root														
i+	η+	i	i	C		84	3	4	cc														
tagúvası	ταγꙋ́βασι	taguvaši	tъguvam	Vmii3si		84	4	2	conj														
za+	ζα+	za	za	Sa		84	5	6	case														
puśtıné+	πꙋϛινέ+	pustine	pustinja	Nnsnn		84	6	2	obl														
tu	τꙋ	tu	tъ	Pd-nsn		84	7	6	det	p_nom													
u-núi	ꙋ-νꙋ́η	unui	onja	Pd-nsn		84	8	6	det	ext				1									
śtutu+	ϛꙋτꙋ+	štutu	štoto	Pr		84	9	11	mark														
gú	γꙋ́	gu	go	Pp3msa		84	10	11	obj														
uṣtávı.	ꙋςτάβι.	ustavi	ostavja	Vmia3se		84	11	6	acl														
																							
i	η	i	i	C		85	1	2	cc				and she visited all the churches as a diligent bee										
umpikulı´	ꙋμπηκꙋλί	ubikuli	obikolja	Vmia3se		85	2	0	root														
sítzki+	σήτζκη+	sički	vsičъk	Afpnn		85	3	5	amod														
tı	τι	ti	tъ	Pd-mpn		85	4	3	det	p_adj				1									
tzérkovı	τζέρκοβι	čerkovi	čerkova	Nfpnn		85	5	2	obj														
katú	κατꙋ́	katu	kato	C		85	6	9	mark														
njákuja	νιάκꙋια	njakuja	někoi	Afsny		85	7	9	det														
rampótna	ραμπότνα	rabotna	raboten	Afsnn		85	8	9	amod														
ѱılá,	ψιλά,	pčila	pčela	Nfsny		85	9	2	advcl					1									
śtutú	ϛꙋτꙋ́	štutu	štoto	Pr		85	10	11	mark				which visits all the vernal flowers										
umpixózda	ꙋμπηχόζδα	ubixožda	obxoždam	Vmip3si		85	11	9	acl														
sítzki+	σήτζκη+	sički	vsičъk	Ampnn		85	12	14	amod														
tı	τι	ti	tъ	Pd-mpn		85	13	12	det	p_adj													
tzvjátuvı	τζβιάτꙋβι	cvjatuvi	cvět	Nmpnn		85	14	11	obj														
próletnı.	πρόλετνι.	proletni	proleten	Ampnn		85	15	14	amod					1									
																							
i+	η+	i	i	C		86	1	2	cc				and (then) she went to the church of the most-holy Mother of God which is called Blachernae										
utídı	ꙋτήδι	utidi	otida	Vmia3se		86	2	0	root														
i+	η+	i	i	C		86	3	5	amod														
f+	φ+	f	v	Sa		86	4	5	case														
tzérkova+	τζέρκοβα+	čerkova	čerkova	Nfsnn		86	5	2	obl	lat													
ta	τα	ta	tъ	Pd-fsn		86	6	5	det	p_nom													
na+	να+	na	na	Sa		86	7	9	case														
presfetáe	πρεσφετάε	presfetae	presvęt	Afsny		86	8	9	amod														
mpogoródı-tza	μπογορόδι-τζα	bogorodica	Bogorodica	Nfsny		86	9	5	nmod	poss				1									
śtutu+	ϛꙋτꙋ+	štutu	štoto	Pr		86	10	12	mark														
sá	σά	sa	se	Px---a		86	11	12	expl														
víka	βήκα	vika	vikam	Vmip3si		86	12	5	acl														
vlaxérnae	βλαχέρναε	vlaxernae	Vlaxerna	Nfpnn		86	13	12	obl	pred													
																							
i	η	i	i	C		87	1	3	cc				and there she came (ʺfellʺ?) to the icon of the most-holy Mother of God										
támo	τάμο	tamo	tamo	R		87	2	3	advmod														
pripá-dna	πρηπά-δνα	pripadna	pripadna	Vmia3se		87	3	0	root					1									
na+	να+	na	na	Sa		87	4	5	case														
ikona+	ηκονα+	ikona	ikona	Nfsnn		87	5	3	obl	lat													
ta+	τα+	ta	tъ	Pd-fsn		87	6	5	det														
i	η	i	tja	Pp3fsd		87	7	10	expl	poss													
na+	να+	na	na	Sa		87	8	10	case														
presfetáe	πρεσφετάε	presfetae	presvęt	Afsny		87	9	10	amod														
mpogoródıtza.	μπογορόδιτζα.	bogorodica	Bogorodica	Nfsny		87	10	5	nmod	poss				1									
																							
i+	η+	i	i	C		88	1	8	cc				and she poured a lot of tears from her eyes										
sálzi	σάλζη	salzi	sъlza	Nfpnn		88	2	8	obj														
ut+	ꙋτ+	ut	ot	Sg		88	3	4	case														
utzí+	ꙋτζή+	uči	oko	Nndnn		88	4	8	obl	abl													
ti+	τη+	ti	tъ	Pd-ndn		88	5	4	det	p_nom													
si	ση	si	se	Px---d		88	6	4	nmod	poss													
mlógo	μλόγο	mlogo	mlogo	R		88	7	2	amod														
izlívası	ηζλήβασι	izlivaši	izlivam	Vmii3si		88	8	0	root														
																							
i+	η+	i	i	C		89	1	2	cc				and she said a prayer:										
dúması˸	δꙋ́μασι˸	dumaši	dumam	Vmii3si		89	2	0	root					1									
molïtva˸	μολїτβα˸	molitva	molitva	Nfsnn		89	3	2	obj														
																							
na+	να+	na	na	Sa		90	1	2	case				ʺI bow to you, o Ladyʺ										
témpe	τέμπε	tebe	ti	Pp2-sg		90	2	3	obl	lat													
pripádam	πρηπάδαμ	pripadam	pripadam	Vmip1si		90	3	0	root														
vladítzıtze	βλαδήτζιτζε	vladičice	vladičica	Nfsvy		90	4	3	vocative														
śtu-tu+	ϛꙋ-τꙋ+	štutu	štoto	Pr		90	5	7	mark				ʺyou, who has given birth to Christ the God for the whole worldʺ	1									
sí	σή	si	sъm	Vaip2si		90	6	7	aux	prf													
porodíla	ποροδήλα	porodila	porodja	Vmp--se		90	7	4	acl														
na+	να+	na	na	Sa		90	8	10	case														
sítzkija	σήτζκηια	sičkija	vsičъk	Amsoy		90	9	10	amod	p_adj													
sfét	σφέτ	sfet	svět	Nmsnn		90	10	7	obl	iobj													
xrıṣtá	χριςτά	xrista	Xristos	Nmsgy		90	11	7	obj														
mpóga	μπόγα	boga	bog	Nmsgy		90	12	11	appos														
																							
áṣ	άς	as	az	Pp1-sn		91	1	8	nsubj				ʺI dedicated my whole life for youʺ	1									
sítzkoe	σήτζκοε	sičkoe	vsičъk	Amsoy		91	2	4	amod	p_adj													
móe	μόε	moe	moi	Amsoy		91	3	4	amod	poss													
zıvót	ζιβότ	život	život	Nmsnn		91	4	8	obj														
na+	να+	na	na	Sa		91	5	6	case														
témpe+	τέμπε+	tebe	ti	Pp2-sg		91	6	8	obl	iobj													
gu	γꙋ	gu	toi	Pp3msa		91	7	4	expl														
prïdádux	πρїδάδꙋχ	pridadux	pridavam	Vmia1si		91	8	0	root														
ï-	ï-	i	tja	Pp3fsd		91	9	6	expl					2									
vladítzıtze	βλαδήτζιτζε	vladičice	vladičica	Nfsvy		91	10	8	vocative		31v	/img/petka/1064_31v.jpg	ʺo my Lady, most-holy Mother of Godʺ					zjuvéenitu+ i na+ sfetáe	ζιꙋβέενητꙋ+ η να+ σφετάε				
móe	μόε	moe	moi	Afsny		91	11	9	amod	poss													
presfetáe	πρεσφετάε	presfetae	presvęt	Afsny		91	12	12	amod														
mpogoródıtze	μπογορόδιτζε	bogorodice	Bogorodica	Nfsvy		91	13	9	appos														
																							
i+	η+	i	i	C		92	1	5	cc				ʺand in yourself I hope that you have mercy upon meʺ										
na-	να-	na	na	Sa		92	2	3	case					1									
témpe+	τέμπε+	tebe	ti	Pp2-sg		92	3	5	obl	iobj													
si	ση	si	se	Px---d		92	4	5	expl														
nadjávam	ναδιάβαμ	nadjavam	nadjavam	Vmip1si		92	5	0	root														
da+	δα+	da	da	C		92	6	8	mark														
mà	μὰ	ma	az	Pp1-sa		92	7	8	obj														
pomílvas	πομήλβασ	pomilvaš	pomiluvam	Vmip2se		92	8	5	advcl														
																							
i+	η+	i	i	C		93	1	5	cc				ʺdon't turn away in disgust from me, your servantʺ										
nı+	νι+	ni	ne	Qz		93	2	3	advmod														
dé-i+	δέ-η+	dei	davam	Vmm-2si		93	3	5	aux	opt				1									
sa	σα	sa	se	Px---a		93	4	5	expl														
gnusí	γνꙋσή	gnusi	gnusja	Vmn---i		93	5	0	root														
ut	ꙋτ	ut	ot	Sg		93	6	7	case														
méne	μένε	mene	az	Pp1-sg		93	7	5	obl	abl													
détu+	δέτꙋ+	detu	deto	Pr		93	8	9	mark														
sam	σαμ	sam	sъm	Vmip1si		93	9	7	acl														
tvóe	τβόε	tvoe	tvoi	Afsny		93	10	11	amod	poss													
rampíne.	ραμπήνε.	rabine	rabinja	Nfsny		93	11	9	obl	pred													
																							
za-	ζα-	za	zaštoto	C		94	1	12	cc				ʺbecause I followed your son since my youthʺ	1									
i+	η+	i	i	C		94	2	12	cc														
áṣ	άς	as	az	Pp1-sn		94	3	12	nsubj														
ut	ꙋτ	ut	ot	Sg		94	4	5	case														
mladuṣ+	μλαδꙋς+	mladus	mladost	Nfsnn		94	5	12	obl	abl													
tá+	τά+	ta	tъ	Pd-fsn		94	6	5	det	p_nom													
si	ση	si	se	Px---d		94	7	8	expl														
mója	μόια	moja	moi	Afsny		94	8	5	amod	poss													
podı´r	ποδίρ	podir	podir	S		94	9	11	case														
tvóego	τβόεγο	tvoego	tvoi	Amsgy		94	10	11	amod	poss													
sína	σήνα	sina	sin	Nmsgy		94	11	12	obl					1									
trágnax.	τράγναχ.	tragnax	trъgna	Vmia1se		94	12	0	root														
																							
i	η	i	i	C		95	1	2	cc				ʺand I pray to you, most-holy Mother of Godʺ										
móla+	μόλα+	mola	molja	Vmip1si		95	2	0	root														
tı+	τι+	ti	ti	Pp2-sn		95	3	2	obl	iobj													
sa	σα	sa	se	Px---a		95	4	2	expl														
presfetáe	πρεσφετάε	presfetae	presvęt	Afsny		95	5	6	amod														
mpogoródı-tze	μπογορόδι-τζε	bogorodice	Bogorodica	Nfsvy		95	6	2	vocative					1									
																							
tí	τή	ti	ti	Pp2-sn		96	1	2	nsubj				ʺyou know my womanly nature and my weaknessʺ										
znás	ζνάσ	znaš	znaja	Vmip2si		96	2	0	root														
móe+	μόε+	moe	moi	Afsny		96	3	6	amod	poss													
ta	τα	ta	tъ	Pd-fsn		96	4	3	det	p_adj													
zénska	ζένσκα	ženska	ženski	Afsnn		96	5	6	amod														
rámputa	ράμπꙋτα	rabuta	rabota	Nfsnn		96	6	2	obj														
i+	η+	i	i	C		96	7	10	cc														
móe+	μόε+	moe	moi	Afsny		96	8	10	amod	poss													
ta	τα	ta	tъ	Pd-fsn		96	9	8	det	p_adj				1									
slámpuṣ	σλάμπꙋς	slabus	slabost	Nfsnn		96	10	6	conj														
śtutu+	ϛꙋτꙋ+	štutu	štoto	Pr		96	11	12	mark				ʺwhich worries my soulʺ (ʺwhich is my soul's worryʺ)										
é	έ	e	sъm	Vmip3si		96	12	10	acl														
na	να	na	na	Sa		96	13	16	case														
móe+	μόε+	moe	moi	Afsny		96	14	16	amod	poss													
ta	τα	ta	tъ	Pd-fsn		96	15	14	det	p_adj													
dusjá	δꙋσιά	dušja	duša	Nfsny		96	16	17	nmod	poss													
wznw´mpa.	ωζνώμπα.	oznoba	oznoba	Nfsnn		96	17	12	obl	pred				1									
																							
amì	αμὴ	ami	ami	C		97	1	5	cc				ʺbut you, o St Mother of God, be my helperʺ										
tì 	τὴ 	ti	ti	Pp2-sn		97	2	5	nsubj														
presfetáe	πρεσφετάε	presfetae	presvęt	Afsny		97	3	4	amod														
mpogoródıtze	μπογορόδιτζε	bogorodice	Bogorodica	Nfsvy		97	4	5	vocative														
mpadí+	μπαδή+	badi	bъda	Vmm-2se		97	5	0	root														
mi	μη	mi	az	Pp1-sd		97	6	5	obl	iobj				1									
pomóśtnıtza.	πομόϛνιτζα.	pomoštnica	pomoštnica	Nfsnn		97	7	5	obl	pred													
																							
zaśtò	ζαϛὸ	zašto	zašto	C		98	1	9	cc				ʺbecause I have no hope at another place than by yourselfʺ										
usím	ꙋσήμ	usim	osvěn	Qg		98	2	4	case														
na+	να+	na	na	Sa		98	3	2	fixed														
témpe	τέμπε	tebe	ti	Pp2-sg		98	4	9	obl														
na+	να+	na	na	Sa		98	5	7	case														
drú-go	δρꙋ́-γο	drugo	drug	Ansnn		98	6	7	amod					1									
méṣto	μέςτο	mesto	město	Nnsnn		98	7	9	obl	loc													
né+	νέ+	ne	ne	Qz		98	8	9	advmod														
mam	μαμ	mam	imam	Vmip1si		98	9	0	root														
nadézda	ναδέζδα	nadežda	nadežda	Nfsnn		98	10	9	obj														
da+	δα+	da	da	C		98	11	13	mark														
sá	σά	sa	se	Px---a		98	12	13	expl														
nadjávam.	ναδιάβαμ.	nadjavam	nadjavam	Vmip1si		98	13	9	advcl					1									
																							
amì	αμὴ	ami	ami	C		99	1	4	cc				ʺbut you be my teacher (?)ʺ										
tí+	τή+	ti	ti	Pp2-sn		99	2	4	nsubj														
mi	μη	mi	az	Pp1-sd		99	3	4	obl	iobj													
mpadí	μπαδή	badi	bъda	Vmm-2se		99	4	0	root														
naklunjávanïe	νακλꙋνιάβανїε	naklunjavanie	naklonjavane	Nnsnn		99	5	4	obl	pred													
da+	δα+	da	da	C		99	6	8	mark				ʺso that you leads me to the goodness and remorseʺ										
