text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
množíceju	множи́цею	množiceju	množiceju	R		27	1	7	advmod				and, turning himself often to various beasts, he charged against the saint, trying to make her to leave (the desert)	1									
bw	бѡ	bo	bo	C		27	2	10	cc														
v'	в͛	vъ	v	Sa		27	3	5	case														
razlíčnya	разли́чныа	različnya	različen	Ampny		27	4	5	amod														
źvě́ry	ѕвѣ́ры	źvěry	źvěr	Nmpnn		27	5	7	obl														
sebè	себѐ	sebe	sę	Px---g		27	6	7	obj														
pretvorívъ	претвори́въ	pretvorivъ	prětvoriti	Vmpa-sea	Amsnn	27	7	10	advcl														
na	на	na	na	Sa		27	8	9	case														
st҃úju	ст҃ꙋ́ю	stuju	svęt	Afsay		27	9	10	obl	lat													
oûstre-mlę́še+	оꙋ̂стре-млѧ́ше+	oustremlęše	ustrěmljati	Vmii3si		27	10	0	root					1									
sę,	сѧ,	sę	sę	Px---a		27	11	10	expl														
da	да	da	da	C		27	12	18	mark														
bỳ	бы̀	bỳ	byti	Vao-3se		27	13	17	aux	con													
ʾéĭ	҆е́й	ei	ja	Pp3fsd		27	14	18	obl	iobj													
spónu	спо́нꙋ	sponu	spona	Nfsan		27	15	18	obj														
wt_tečénïa	ѿ_тече́нїа	ottečenia	ottečenie	Nnsgn		27	16	15	nmod	poss													
vozmógl'	возмо́гл͛	vozmoglъ	vъzmošti	Vap--se		27	17	18	aux														
sotvoríti:	сотвори́ти:	sotvoriti	sъtvoriti	Vmn---e		27	18	10	advcl					1									
																							
no	но	no	no	C		28	1	7	cc				but the good Petka ʺmade the Most High her dwellingʺ			Ps 91:9 NIV							
dóbraa	до́браа	dobraa	dobъr	Afsny		28	2	3	amod														
nevě́sta	невѣ́ста	nevěsta	nevěsta	Nfsny		28	3	7	nsubj														
Xv҃a	Хв҃а	xva	Xristov	Afsnn		28	4	3	amod	poss													
Paraskévïę,	Параске́вїѧ,	paraskevię	Paraskeva	Nfsny		28	5	3	appos														
Výšnęgw	Вы́шнѧгѡ	vyšnęgo	vyšen	Amsgy		28	6	7	obj														
položì	положѝ	položi	položiti	Vmia3se		28	7	0	root					1									
pribě́žište	прибѣ́жище	priběžište	priběžište	Nnsnn		28	8	7	obl	pred													
sebě̀,	себѣ̀,	Sebě	sę	Px---d		28	9	8	nmod	iobj													
																							
î	и̂	i	i	C		29	1	9	cc				and by His help, as well as by the sign of Holy Cross, she routed all enemies										
êgẁ	е̂гѡ̀	ego	jь	Pp3msg	poss	29	2	3	nmod	poss													
pómoštïju,	по́мощїю,	pomoštiju	pomošt	Nfsin		29	3	9	obl														
Kr͒tà	Кр͒тà	krsta	krъst	Nmsgy		29	4	7	nmod	poss													
že	же	že	že	Qd		29	5	4	cc														
st҃ágw	ст҃áгѡ	Stago	svęt	Amsgy		29	6	4	amod					1									
známenïem',	знáменїем͛,	znameniemъ	znamenie	Nnsin		29	7	3	conj														
vragì	врагѝ	vragi	vrag	Nmpny		29	8	9	obj														
progonę́še,	прогонѧ́ше,	progonęše	progonjati	Vmii3si		29	9	0	root														
																							
î	и̂	i	i	C		30	1	8	cc				and she broke and laid low all the enemy machinations as a spider web										
vsę̀	всѧ̀	vsę	vse	A-pan		30	2	3	amod														
kózni	ко́зни	kozni	kьznь	Nfpnn		30	3	8	obj														
êgẁ	е̂гѡ̀	ego	jь	Pp3msg	poss	30	4	3	nmod	poss													
ʾjákože	҆ꙗ́коже	jakože	jakože	R		30	5	7	mark					1									
ně́kuju	нѣ́кꙋю	někuju	někoi	Afsay		30	6	7	amod														
paučínu	паꙋчи́нꙋ	paučinu	paǫčina	Nfsan		30	7	8	advcl														
rasterzà	растерзà	rasterza	rastrъzati	Vmia3se		30	8	0	root														
î	и̂	i	i	C		30	9	12	cc														
do	до	do	do	Sg		30	10	11	case														
koncà	концà	konca	konьc	Nmsgn		30	11	12	obl														
nizložì,	низложѝ,	nizloži	nizložiti	Vmia3se		30	12	8	conj														
																							
v'	в͛	vъ	v	Sl		31	1	4	case				thus, having gained the manly cunning in the nature of a woman, she defeated the Devil, as David (once defeated) Goliath			1 Sam 17:49-51							
žénskom	же́нском	ženskom	ženski	Ansin		31	2	4	amod														
bo	бо	bo	bo	C		31	3	14	cc					1									
ʾésts҃tvě,	҆е́стс҃твѣ,	eststvě	estestvo	Nnsln		31	4	6	obl	loc													
múžeskïĭ	мꙋ́жескїй	mužeskii	mužski	Amsny		31	5	7	amod														
stęžávši	стѧжáвши	stęžavši	stęžati	Vmpa-sia	Afsnn	31	6	14	advcl														
rázumъ,	рáзꙋмъ,	razumъ	razum	Nmsnn		31	7	6	obj														
ákože	áкоже	jakože	jakože	R		31	8	9	mark														
Dv҃ídъ	Дв҃и́дъ	dvidъ	David	Nmsny		31	9	11	advcl					1									
Golïáda,	Голїáда,	goliada	Goliat	Nmsgy		31	10	9	obj														
táko	тáко	tako	tako	R		31	11	14	advmod														
ônà	о̂нà	ona	ona	Pd-fsn		31	12	14	nsubj														
dïávola	дїáвола	diavola	diavol	Nmsgy		31	13	14	obj														
pobědì.	побѣдѝ.	pobědi	poběditi	Vmia3se		31	14	0	root														
																							
sícevymi	си́цевыми	sicevymi	sicev	Ampiy		32	1	2	amod				by such deeds and virtuous life she became the beloved bride of the Christ, as to fulfill the prophecy:										
pódvi-gami	по́дви-гами	podvigami	podvig	Nmpin		32	2	7	obl					1									
î	и̂	i	i	C		32	3	5	cc														
dobrodě́telnym'	добродѣ́телным͛	dobrodětelnymъ	dobrodětelen	Ansiy		32	4	5	amod														
žítïem'	жи́тїем͛	žitiemъ	žitie	Nnsin		32	5	2	conj														
svojù	свою̀	svoju	svoi	Afsay		32	6	8	amod	poss													
ûkrasívši	ꙋ̂краси́вши	ukrasivši	ukrasiti	Vmpa-sea	Afsnn	32	7	9	advcl														
dš҃u,	дш҃ꙋ,	dšu	duša	Nfsay		32	8	7	obj					1									
bystь	бысть	bystь	byti	Vmia3si		32	9	0	root														
Xrs҃tù	Хрс҃тꙋ̀	xrstu	Xristos	Nmsdy		32	10	9	obl	iobj													
vozljublénnaę	возлюбле́ннаѧ	vozljublennaę	vъzljubiti	Afsny	Vmpa-se	32	11	12	amod														
nevě́sta,	невѣ́ста,	nevěsta	nevěsta	Nfsny		32	12	9	obl	pred													
ʾjáko	҆ꙗ́ко	jako	jako	R		32	13	14	mark														
îspolníti+	и̂сполни́ти+	ispolniti	isplъniti	Vmn---e		32	14	9	advcl														
sę	сѧ	sę	sę	Px---a		32	15	14	expl					1									
slóvu	сло́вꙋ	Slovu	slovo	Nnsdn		32	16	14	obl	iobj													
Proróčeskomu:	Проро́ческомꙋ:	prročeskomu	proročeski	Ansdy		32	17	16	amod														
																							
Voždelě́etъ	Вожделѣ́етъ	voždelěetъ	vъždelěti	Vmip3se		33	1	0	root				ʺLet the king be enthralled by your beautyʺ			Ps 45:11 NIV							
Cr҃ь	Цр҃ь	crь	car	Nmsny		33	2	1	nsubj														
dobrotě̀	добротѣ̀	dobrotě	dobrota	Nfsdn		33	3	1	obj														
tvoéĭ.	твое́й.	tvoei	tvoi	Afsdy		33	4	3	amod	poss				1									
																							
îbw	и̂бѡ	ibo	ibo	C		34	1	2	cc				for He settled in her with the Father and the Holy Spirit										
vselí+	всели́+	vseli	vъseliti	Vmia3se		34	2	0	root														
sę	сѧ	sę	sę	Px---a		34	3	2	expl														
v'+	в͛+	vъ	v	Sa		34	4	5	case														
nju	ню	nju	ja	Pp3fsa		34	5	2	obl	lat													
sъ	съ	sъ	s	Si		34	6	7	case														
Wtc҃ém'	Ѿц҃е́м͛	otcemъ	otьc	Nmsiy		34	7	2	obl														
î	и̂	i	i	C		34	8	10	cc														
st҃ým'	ст҃ы́м͛	Stymъ	svęt	Amsiy		34	9	10	amod														
Dx҃om',	Дх҃ом͛,	dxomъ	dux	Nmsiy		34	10	7	conj														
																							
î	и̂	i	i	C		35	1	2	cc				and He dwelt in her as in His holy Church										
počiváše	почивáше	počivaše	počivati	Vmii3si		35	2	0	root					1									
v'	в͛	vъ	v	Sl		35	3	4	case														
néĭ	не́й	nei	ja	Pp3fsd		35	4	2	obl	loc													
ʾjákwže	҆ꙗ́кѡже	jakože	jakože	R		35	5	7	mark														
vъ	въ	vъ	v	Sl		35	6	7	case														
Crk҃vě	Црк҃вѣ	crkvě	crъkov	Nfsgn		35	7	2	advcl	loc													
st҃ě́ĭ	ст҃ѣ́й	Stěi	svęt	Afsdy		35	8	7	amod														
svoéĭ,	свое́й,	svoei	svoi	Afsdy		35	9	7	amod	poss													
																							
vʾo+	в҆о+	vo	v	Sl		36	1	2	case				truly St. Parascheva made herself into a temple of the Living God, holding her soul and body without a sin and taint										
ístinnu	и́стиннꙋ	istinnu	istina	Nfsan		36	2	6	obl														
bw	бѡ	bo	bo	C		36	3	6	cc					1									
st҃áę	ст҃áѧ	Staę	svęt	Afsny		36	4	5	amod														
Paraskévïę	Параске́вїѧ	paraskevię	Paraskva	Nfsny		36	5	6	nsubj														
sotvorí+	сотвори́+	sotvori	sъtvoriti	Vmia3se		36	6	0	root														
sę	сѧ	sę	sę	Px---a		36	7	6	expl														
Cr҃kovъ	Цр҃ковъ	crkovъ	crъkov	Nfsnn		36	8	6	obl	pred													
Bg҃a	Бг҃а	bga	bog	Nmsgy		36	9	8	nmod	poss													
živágw,	живáгѡ,	živago	živ	Amsgy		36	10	9	amod														
dš҃u	дш҃ꙋ	dšu	duša	Nfsay		36	11	14	obj					1									
î	и̂	i	i	C		36	12	13	cc														
tě́lo	тѣ́ло	tělo	tělo	Nnsnn		36	13	11	conj														
sobljúdši	соблю́дши	sobljudši	sъbljusti	Vmpa-sea	Afsnn	36	14	6	advcl														
bez'	без͛	bezъ	bez	Sg		36	15	16	case														
grěxà	грѣхà	grěxa	grěx	Nmsgn		36	16	14	obl														
î	и̂	i	i	C		36	17	19	cc														
bez'	без͛	bezъ	bez	Sg		36	18	19	case														
skvérny.	скве́рны.	skverny	skvrъna	Nfsgn		36	19	16	conj					1									
																							
Egdà	Єгдà	egda	egda	Pr		37	1	3	mark				and as she lived for many years in the desert									6	Petka in Blachernae
že	же	že	že	Qd		37	2	3	cc														
prebýst'	пребы́ст͛	prebystъ	prěbyti	Vmia3se		37	3	12	advcl														
lě́ta	лѣ́та	lěta	lěto	Nnpnn		37	4	3	obl														
dovolna	доволна	dovolna	dovolen	Anpnn		37	5	4	amod														
v'	в͛	vъ	v	Sl		37	6	7	case														
pustýni:	пꙋсты́ни:	pustyni	pustynja	Nfsdn		37	7	3	obl	loc													
vъ	въ	vъ	vъ	Sl		37	8	9	case				one night she stood in prayer according to her customs										
êdínu	е̂ди́нꙋ	edinu	edin	Afsan		37	9	12	obl	loc				1									
wt	ѿ	ot	ot	Sg		37	10	11	case														
nóštïĭ,	но́щїй,	noštii	nošt	Nfpgn		37	11	2	nmod	abl													
sta	ста	sta	stati	Vmia3se		37	12	0	root														
na	на	na	na	Sa		37	13	14	case														
ml҃ítvě	мл҃и́твѣ	mlitvě	molitva	Nfsdn		37	14	12	obl	loc													
po	по	po	po	Sd		37	15	16	case														
ôbýčaju	о̂бы́чаю	obyčaju	obyčai	Nmsdn		37	16	5	obl														
svoému,	свое́мꙋ,	svoemu	svoi	Amsdy		37	17	16	amod	poss													
																							
î	и̂	i	i	C		38	1	8	cc				and having raised her hands with love towards the heavens										
rúcě	рꙋ́цѣ	rucě	rǫka	Nfdnn		38	2	7	obj					1									
ná	нá	na	na	Sa		38	3	4	case														
Nb҃o	Нб҃о	nbo	nebo	Nnsnn		38	4	7	obl	lat													
sъ	съ	sъ	s	Si		38	5	6	case														
ûmilénïemъ	ꙋ̂миле́нїемъ	umileniemъ	umilenie	Nnsin		38	6	7	obl														
vozdě́vši,	воздѣ́вши,	vozděvši	vъzděti	Vmpp-sea	Afsnn	38	7	8	advcl							Miklosich: vъzděti 'airein, tollere; ekteinein, expandere'							
oûzrě̀	оꙋ̂зрѣ̀	ouzrě	ouzrěti	Vmia3se		38	8	0	root				she saw an angel of God in an image of a shining youth										
Agg҃la	Агг҃ла	aggla	angel	Nmsgy		38	9	8	obj														
Bž҃ıa	Бж҃ıа	bžia	božii	Amsgn		38	10	9	amod	poss													
vъ	въ	vъ	v	Sl		38	11	12	case					1									
ôbrazě	о̂бразѣ	obrazě	obraz	Nmsln		38	12	8	obl	loc													
jûnóši	ю̂но́ши	junoši	junoša	Nfsdn		38	13	12	nmod	poss													
presvě́tlagw,	пресвѣ́тлагѡ,	presvětlago	prěsvětъl	Amsgy		38	14	13	amod														
ʾí+	҆и́+	i	jь	Pp3msn		38	15	16	nmod				who, having come to her, said:										
že	же	že	že	Qd		38	16	20	mark														
prišédъ	прише́дъ	prišedъ	priiti	Vmpa-se	Amsnn	38	17	20	acl														
k'+	к͛+	kъ	k	Sd		38	18	19	case														
neĭ	ней	nei	ja	Pp3fsd		38	19	17	obl														
rečè:	речѐ:	reče	rešti	Vmia3se		38	20	13	advcl					1									
																							
pustýnju	пꙋсты́ню	pustynju	pustynja	Nfsan		39	1	2	obj				ʺleave the desertʺ										
ôstávi,	о̂стáви,	ostavi	ostaviti	Vmm-2se		39	2	0	root														
																							
î	и̂	i	i	C		40	1	4	cc				ʺand return to your fatherlandʺ										
vъ	въ	vъ	v	Sa		40	2	3	case														
wtčestvo	ѿчество	otčestvo	otčestvo	Nnsnn		40	3	4	obl	lat													
vozvratí+	возврати́+	vozvrati	vъzvratiti	Vmm-2se		40	4	0	root														
sę,	сѧ,	sę	sę	Px---a		40	5	4	expl														
																							
támo	тáмо	tamo	tamo	R	Pr---a	41	1	7	advmod				ʺfor there it's appropriate for you to leave the body in the groundʺ										
bo	бо	bo	bo	C		41	2	7	cc					1									
tebě̀	тебѣ̀	tebě	ty	Pp2-sd		41	3	4	obl	iobj						only 2 instances of Pp2-s, but both showing expected forms							
podobáet'	подобáет͛	podobaetъ	podobati	Vmip3si		41	4	7	aux														
tě́lo	тѣ́ло	tělo	tělo	Nnsnn		41	5	7	obj														
zemlì	землѝ	zemli	zemlja	Nfsdn		41	6	7	obl	iobj													
wtdáti,	ѿдáти,	otdati	otdati	Vmn---e		41	7	0	root														
dx҃ъ	дх҃ъ	dxъ	dux	Nmsny		41	8	13	obj				ʺand to transfer your spirit to the immaterial realmʺ										
že	же	že	že	Qd		41	9	13	cc														
v'	в͛	vъ	v	Sa		41	10	14	case														
ne+	не+	ne	ne	Qz		41	11	14	amod														
vešte-stvénnaę	веще-стве́ннаѧ	veštestvennaę	veštestven	Anpny		41	12	14	amod					1									
prevestì	превестѝ	prevesti	prěvesti	Vmn---e		41	13	7	conj														
selénïa.	селе́нїа.	selenia	selenie	Nnpnn		41	14	13	obl	lat													
																							
Prpdbnaę	Прпдбнаѧ	prpdbnaę	prěpodoben	Afsny		42	1	14	nsubj				as the Reverend saw the power of the apparition, and as she understood that it was from God										
ʾoúbw	҆оꙋ́бѡ	oubo	ubo	C		42	2	14	cc														
razsmo-trě́vši	разсмо-трѣ́вши	razsmotrěvši	rasъmotriti	Vmpa-sea	Afsnn	42	3	14	advcl					1									
vidénïa	виде́нїа	videnia	videnie	Nnpnn		42	4	5	nmod	poss													
sílu,	си́лꙋ,	Silu	sila	Nfsan		42	5	3	obj														
î	и̂	i	i	C		42	6	7	cc														
razumě́vši	разꙋмѣ́вши	razuměvši	razuměti	Vmpa-sia	Afsnn	42	7	3	conj														
ʾjáko	҆ꙗ́ко	jako	jako	C		42	8	13	mark														
povelě́nïe	повелѣ́нїе	povelěnie	povelěnie	Nnsnn		42	9	13	nsubj														
to	то	to	tъ	Pd-nsn		42	10	9	det	p_nom				1									
wt	ѿ	ot	ot	Sg		42	11	12	case														
Bg҃a	Бг҃а	bga	bog	Nmsgy		42	12	13	obl	abl													
ʾéstъ:	҆е́стъ:	estъ	byti	Vmip3si		42	13	7	advcl														
rádovaše+	рáдоваше+	radovaše	radovati	Vmii3si		42	14	0	root				she rejoiced about being freed from the body										
sę	сѧ	sę	sę	Px---a		42	15	14	expl														
ŵ	ѡ̂	o	o	Sl		42	16	18	case														
tělésnom'	тѣле́сном͛	tělesnomъ	tělesen	Ansln		42	17	18	amod														
raspręžénïi,	распрѧже́нїи,	raspręženii	raspręženie	Nnsln		42	18	14	obl							Miklosich: raspręženie 'diazeuxis, disiunctio'							
																							
pe-čalováše	пе-чаловáше	pečalovaše	pečalovati	Vmii3si		43	1	0	root				but she was worried about leaving the desert	1									
že	же	že	že	Qd		43	2	1	cc														
ŵ	ѡ̂	o	o	Sl		43	3	4	case														
ôstavlénïi	о̂ставле́нїи	ostavlenii	ostavlenie	Nnsln		43	4	1	obl														
pustýni,	пꙋсты́ни,	pustyni	pustynja	Nfsdn		43	5	4	nmod														
																							
ničtó+	ничто́+	ničto	ničto	Pz---n		44	1	6	nsubj				for nothing else purifies the soul and brings it to the primordial (perfection) than the desert and the silence										
že	же	že	že	Qd		44	2	1	det														
bo	бо	bo	bo	C		44	3	6	cc														
táko	тáко	tako	tako	R		44	4	6	advmod					1									
dš҃u	дш҃ꙋ	dšu	duša	Nfsay		44	5	6	obj														
ôčištáetъ:	о̂чищáетъ:	očištaetъ	očištati	Vmip3si		44	6	0	root														
î	и̂	i	i	C		44	7	10	cc														
vъ	въ	vъ	v	Sl		44	8	9	case														
pervʾoóbraznoe	перв҆оо́бразное	pervoobraznoe	prъvoobrazen	Ansny		44	9	10	obl	lat													
privódit',	приво́дит͛,	privoditъ	privoditi	Vmip3se		44	10	6	conj														
ʾjákwže	҆ꙗ́кѡже	jakože	jakože	R		44	11	12	mark					1									
pustýnę	пꙋсты́нѧ	pustynę	pustynja	Nfsnn		44	12	6	advcl														
î	и̂	i	i	C		44	13	14	cc														
bez'mól'vïe.	без͛мо́л͛вїе.	bezъmolъvie	bezmlъvie	Nnsnn		44	14	12	conj														
																							
ôbáče	о̂бáче	obače	obače	C		45	1	6	cc				but even though she didn't want to leave the desert, she returned to the world										
î	и̂	i	i	C		45	2	4	advmod														
ne+	не+	ne	ne	Qz		45	3	4	advmod														
xotę́šti	хотѧ́щи	xotęšti	xotęti	Vmpp-sia	Afsnn	45	4	6	advcl														
pústýnju	пꙋ́сты́ню	pustynju	pustynja	Nfsan		45	5	6	obj					1									
ôstávi,	о̂стáви,	ostavi	ostaviti	Vmia3se		45	6	0	root														
																							
î	и̂	i	i	C		46	1	11	cc				and as she arrived to Tsarigrad (ʺthe reigning cityʺ), she entered the beautiful temple of the Divine Wisdom										
kъ	къ	kъ	k	Sd		46	2	5	case														
crstvújuštomu	црствꙋ́ющомꙋ	crstvujuštomu	carstvovati	Amsdy	Vmpp-sa	46	3	5	amod														
prišédši	прише́дши	prišedši	priiti	Vmpa-sa	Afsnn	46	4	11	advcl														
Grádu,	Грáдꙋ,	Gradu	grad	Nmsdn		46	5	4	obl														
v'	в͛	vъ	v	Sa		46	6	8	case														
prekrásny	прекрáсны	prekrasny	prěkrasen	Amsny		46	7	8	amod					1									
Xram'	Храм͛	xramъ	xram	Nmsnn		46	8	11	obl	lat													
Prmdrosti	Прмдрости	prmdrosti	prěmǫdrost	Nfsgn		46	9	8	nmod	poss													
Bž҃ıa	Бж҃ıа	bžia	božii	Afsgy		46	10	9	amod	poss													
v'nı´ĭde.	в͛нı́йде.	vъniide	vъniti	Vmia3se		46	11	0	root														
																							
tákožde	тáкожде	takožde	takožde	Pr		47	1	10	advmod				and she was also in the church of the Mother of God, which is in Blachernae										
î	и̂	i	i	C		47	2	4	amod														
v'	в͛	vъ	v	Sa		47	3	4	case														
Bg҃oródičnoĭ	Бг҃оро́дичной	bgorodičnoi	Bogorodičin	Afsdy		47	4	9	amod					1									
ʾjá+	҆ꙗ́+	ja	ja	Pp3fsn		47	5	6	nmod														
že	же	že	že	Qd		47	6	8	mark														
vъ	въ	vъ	v	Sl		47	7	8	case														
Vlaxérnaxъ	Влахе́рнахъ	vlaxernaxъ	Vlaxerny	Nfpln		47	8	9	acl														
Crk҃vi	Црк҃ви	crkvi	crъkov	Nfsdn		47	9	10	obl	loc													
byst,	быст,	byst	byti	Vmia3si		47	10	0	root														
																							
î	и̂	i	i	C		48	1	9	cc				and, as she gave bowed there to God and the most pure Mother of God, she went to her fatherland Epibates									7	Death of Petka
támw	тáмѡ	tamo	tamo	R	Pr---a	48	2	9	advmod														
Bg҃u	Бг҃ꙋ	bgu	bog	Nmsdy		48	3	7	obl	iobj													
î	и̂	i	i	C		48	4	6	cc														
Prečs҃těĭ	Пречс҃тѣй	prečstěi	prěčist	Afsdy		48	5	6	amod					1									
Bg҃omáteri	Бг҃омáтери	bgomateri	Bogomati	Nfsdy		48	6	3	conj	iobj													
poklonívši+	поклони́вши+	poklonivši	pokloniti	Vmpa-sea	Afsnn	48	7	9	advcl														
sę,	сѧ,	sę	sę	Px---a		48	8	7	expl														
póĭde	по́йде	poide	poiti	Vmia3se		48	9	0	root														
vъ	въ	vъ	v	Sa		48	10	11	case														
wtčestvo	ѿчество	otčestvo	otъčestvo	Nnsnn		48	11	9	obl	lat													
svoè	своѐ	Svoe	svoi	Ansny		48	12	13	amod	poss				1									
Epѵvát'.	Єпѵвáт͛.	epѵvatъ	Epivat	Nmsnn		48	13	11	appos														
îdě́že	и̂дѣ́же	iděže	ideže	Pr		48	14	16	mark				where she lived for some time, not changing her desert work, fasting and prayers										
ně́koe	нѣ́кое	někoe	někoi	Ansny		48	15	17	amod														
poživè	поживѐ	požive	požiti	Vmia3se		48	16	11	acl														
vrémę	вре́мѧ	vremę	vrěmę	Nnsnn		48	17	16	obj														
ne+	не+	ne	ne	Qz		48	18	19	advmod														
îzměnę́a	и̂змѣнѧ́а	izměnęa	izměnjati	Vmpp-sia	Amsnn	48	19	16	advcl														
pu-stýnnagw	пꙋ-сты́ннагѡ	pustynnago	pustynen	Amsgy		48	20	22	amod					1									
svoégw	свое́гѡ	svoego	svoi	Amsgy		48	21	22	amod	poss													
trúda,	трꙋ́да,	truda	trud	Nmsgn		48	22	19	obj														
pošténïa	поще́нїа	poštenia	poštenie	Nnsgn		48	23	22	conj														
že	же	že	že	Qd		48	24	23	cc														
î	и̂	i	i	C		48	25	26	cc														
ml҃ítov'.	мл҃и́тов͛.	mlitovъ	molitva	Nfpgn		48	26	23	conj														
																							
tá+	тá+	ta	ta	C		49	1	10	cc				and as she understood that she was going to pass herself to God, she prayed appropriately for herself and the whole world										
že	же	že	že	Qd		49	2	1	fixed					1									
prispě́všu	приспѣ́вшꙋ	prispěvšu	prispěti	Vmpa-sea	Afsan	49	3	10	advcl														
ʾé+	҆е́+	e	je	Pp3nsn		49	4	5	nmod														
že	же	že	že	Qd		49	5	9	mark														
kъ	къ	kъ	k	Sd		49	6	7	case														
Bu҃	Бꙋ҃	bu	bog	Nmsdy		49	7	9	obl	iobj													
êę̀	е̂ѧ̀	eę	ja	Pp3fsg	poss	49	8	9	obl	poss													
wtšéstvïju,	ѿше́ствїю,	otšestviju	otšьstvie	Nnsdn		49	9	3	advcl														
pom҃lí+	пом҃ли́+	pomli	pomoliti	Vmia3se		49	10	0	root														
sę	сѧ	sę	sę	Px---a		49	11	10	expl														
prilě́žno	прилѣ́жно	prilěžno	prilěžno	R		49	12	10	advmod					1									
ô	о̂	o	o	Sl		49	13	14	case														
sebě̀	себѣ̀	sebě	sę	Px---d		49	14	10	obl														
že	же	že	že	Qd		49	15	14	det														
î	и̂	i	i	C		49	16	19	cc														
ô	о̂	o	o	Sl		49	17	19	case														
vsémъ	все́мъ	vsemъ	vse	Amsin		49	18	19	amod														
mı´rě,	мı́рѣ,	mirě	mir	Nmsln		49	19	14	conj														
																							
î	и̂	i	i	C		50	1	8	cc				and thus she gave her blessed soul to God's hands										
tákw	тáкѡ	tako	tako	R		50	2	8	advmod														
bl҃žénnuju	бл҃же́ннꙋю	blžennuju	blažen	Afsay		50	3	5	amod														
svojù	свою̀	Svoju	svoi	Afsay		50	4	5	amod	poss													
dš҃u	дш҃ꙋ	dšu	duša	Nfsay		50	5	8	obj					2									
v'	в͛	vъ	v	Sa		50	6	7	case		584r	/img/petka/r_584r.jpg						Žítïe Prpd: ma: n: Paraskévïi	Жи́тїе Прпд: ма: н: Параске́вїи	*spd*	·спд·		
Rucě	Рꙋцѣ	rucě	rǫka	Nfdnn		50	7	8	obl	lat													
predadè	предадѐ	predade	prědati	Vmia3se		50	8	0	root														
Bž҃ıi.	Бж҃ıи.	bžii	božii	Afpnn		50	9	7	amod	poss													
																							
tě́lo	тѣ́ло	tělo	tělo	Nnsnn		51	1	13	obj				and her body was buried in the soil on a non-exceptional place by some believers according to the Christian custom										
že	же	že	že	Qd		51	2	13	cc														
êę	е̂ѧ	eę	ja	Pp3fsg	poss	51	3	1	nmod	poss													
po	по	po	po	Sd		51	4	5	case														
ôbýčaju	о̂бы́чаю	obyčaju	obyčai	Nmsdn		51	5	13	obl														
xr͒tïán-skomu	хр͒тїáн-скомꙋ	xrstianskomu	xristianski	Amsdy		51	6	5	amod					1									
v'	в͛	vъ	v	Sl		51	7	8	case														
zemlě̀	землѣ̀	zemlě	zemlja	Nfsdy		51	8	13	obl	loc						a Russism: -ě as a ja-stem f.sg.dat/loc ending							
na	на	na	na	Sl		51	9	10	case														
mě́stě	мѣ́стѣ	městě	město	Nnsln		51	10	13	obl	loc													
ne	не	ne	ne	Qz		51	11	12	amod														
naročítomъ	нарочи́томъ	naročitomъ	naročit	Ansin		51	12	10	amod														
pogrebénnw	погребе́ннѡ	pogrebenno	pogrebati	Vmpa-se	Ansnn	51	13	0	root					1									
byst	быст	byst	byti	Vaia3si		51	14	13	aux	pass													
vě́rnymi.	вѣ́рными.	věrnymi	věren	Ampiy		51	15	13	obl														
																							
xotę́	хотѧ́	xotę	xotęti	Vmpp-sia	Amsnn	52	1	4	aux	fut			but as God wanted to praise His saint, He showed her relics after many years in the following way:									8	Discovery of the Relics
že	же	že	že	Qd		52	2	7	cc														
Bь҃	Бь҃	bь	bog	Nmsny		52	3	4	nsubj														
prosláviti	прослáвити	proslaviti	proslaviti	Vmn---e		52	4	7	advcl														
oûgódnicu	оꙋ̂го́дницꙋ	ougodnicu	ugodnica	Nfsay		52	5	4	obj														
svojù,	свою̀,	svoju	svoi	Afsay		52	6	5	amod	poss				1									
jâvì	ꙗ̂вѝ	javi	javiti	Vmia3se		52	7	0	root														
po	по	po	po	Sl		52	8	10	case														
mnẃzěxъ'	мнѡ́зѣхъ͛	mnozěxъъ	mnog	Anpln		52	9	10	amod														
lě́tex	лѣ́тех	lětex	lěto	Nnpln		52	10	7	obl														
st҃ýa	ст҃ы́а	Stya	svęt	Afpny		52	11	13	amod														
ʾéę	҆е́ѧ	eę	ja	Pp3fsg	poss	52	12	13	nmod	poss													
móšti	мо́щи	mošti	mošti	Nfpnn		52	13	7	obj														
sícevym	си́цевым	sicevym	sicev	Amsiy		52	14	15	amod														
ʾóbrazom:	҆о́бразом:	obrazom	obraz	Nmsin		52	15	7	obl					1									
																							
stólpnik	сто́лпник	Stolpnik	stlъpnik	Nmsny		53	1	12	nsubj				a stylite was praying silently on a pillar somewhere near the place, where the Reverend was buried										
ně́kïĭ,	нѣ́кїй,	někii	někoi	Amsny		53	2	1	amod														
blizь	близь	blizь	bliz	Sg		53	3	5	case														
togẁ	тогѡ̀	togo	tъ	Pd-msg		53	4	5	det														
mě́sta,	мѣ́ста,	města	město	Nnsgn		53	5	12	obl														
îdě́že	и̂дѣ́же	iděže	ideže	Pr		53	6	8	mark														
Prpdnaę	Прпднаѧ	prpdnaę	prěpodoben	Afsny		53	7	8	nsubj					1									
pogrebénna	погребе́нна	pogrebenna	pogrebati	Vmpa-se	Afsnn	53	8	5	acl														
