text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
mǫžъskyi+	мѫжъскыи+	mǫžъskyi	mužski	Amsny		50	2	4	amod														
ʾúbo+	҆ꙋ́бо+	ubo	ubo	C		50	3	1	fixed														
pólъ,	по́лъ,	polъ	pol	Nmsnn		50	4	7	obj														
sś҃ennyimъ	сщ҃енныимъ	sśennyimъ	svęšten	Amsiy		50	5	9	amod					1									
vъdášǫ+	въдáшѫ+	vъdašǫ	vъdam	Vmia3pe		50	6	7	aux														
učíti+	ꙋчи́ти+	učiti	uča	Vmn---i		50	7	0	root														
sę+	сѧ+	sę	se	Px---a		50	8	7	expl														
písmenemъ.	пи́сменемъ.	pismenemъ	pismo	Nnpdn		50	9	7	obl	iobj													
																							
prpdbnǫǫ+	прпдбнѫѫ+	prpdbnǫǫ	prepodoben	Afsay		51	1	5	obj				And they had the Reverend (Petka) at home because of her young age and the natural order of things.										
že+	же+	že	že	Qd		51	2	5	cc														
vъ	въ	vъ	v	Sl		51	3	4	case					1									
dwmu+	дѡмꙋ+	domu	dom	Nmsgi		51	4	5	obl	loc													
íměáxǫ+	и́мѣáхѫ+	iměaxǫ	imam	Vmii3pi		51	5	0	root														
mladagw+	младагѡ+	mladago	mlad	Amsgy		51	6	9	amod														
radʺ+	рад̏+	radi	radi	Sg		51	7	9	case														
toǫ`+	тоѫ̀+	toǫ	tja	Pp3fsi	Pp3fsg	51	8	9	nmod	poss						< toę							
vъzrasta+	възраста+	vъzrasta	vъzrast	Nmsgn		51	9	5	obl														
ʾi+	҆и+	i	i	C		51	10	13	cc														
eˇste_stъvnagw	ӗсте_стъвнагѡ	estestъvnago	estestven	Amsgy		51	11	13	amod					1									
radì+	радѝ+	radi	radi	Sg		51	12	13	case														
ûsvoénïa†	ꙋ̂свое́нїа†	usvoenia†	usvoenie	Nnsgn		51	13	9	conj							Miklosich: ousvojenie 'diaѳēsis, acquisitio'							
																							
vrěmeni+	врѣмени+	vrěmeni	vreme	Nnsdn		52	1	4	nsubj				As enough time passed, reaching the natural age,										
ŭbw+	ꙋ̆бѡ+	ubo	ubo	C		52	2	13	cc														
dwvw´_lnu+	дѡвѡ́_лнꙋ+	dovolnu	dovolen	Ansdn		52	3	1	amod					1									
prěšedšu,	прѣшедшꙋ,	prěšedšu	prexodja	Vmpa-sea	Ansdn	52	4	13	advcl														
î+	и̂+	i	i	C		52	5	8	cc														
vъ´zrastъ+	въ́зрастъ+	vъzrastъ	vъzrast	Nmsnn		52	6	8	obj														
êstéstъvnyi+	е̂сте́стъвныи+	estestъvnyi	estestven	Amsny		52	7	6	amod														
dosti_gši,	дости_гши,	dostigši	dostigna	Vmpa-sea	Afsnn	52	8	4	conj					1									
vъsěkъ+	въсѣкъ+	vъsěkъ	vsěki	Amsnn		52	9	10	amod				she was accustomed surely to every way of virtue.										
pǫt+	пѫт+	pǫt	pǫt	Nmsni		52	10	13	obj														
dwbrwdětěli+	дѡбрѡдѣтѣли+	dobrodětěli	dobrodetel	Nfsgi		52	11	10	nmod	poss													
ʾízvěstno+	҆и́звѣстно+	izvěstno	izvěstno	R		52	12	13	advmod														
navýče.	навы́че.	navyče	navikna	Vmia3se		52	13	0	root					1									
																							
desętómu+	десѧто́мꙋ+	desętomu	deseti	Amsdy		53	1	3	nummod				And as the tenth year of her age came,										
že+	же+	že	že	Qd		53	2	18	cc														
lě´tu+	лѣ́тꙋ+	lětu	lěto	Nnsdn		53	3	7	nsubj														
toǫ`+	тоѫ̀+	toǫ	tja	Pp3fsi	Pp3fsg	53	4	5	nmod	poss						< toę							
vъzrasta+	възраста+	vъzrasta	vъzrast	Nmsgn		53	5	3	nmod	poss													
jâko+	ꙗ̂ко+	jako	jako (2)	C		53	6	7	mark														
prišed_šu,	пришед_шꙋ,	prišedšu	priida	Vmpa-sea	Ansdn	53	7	18	advcl					1									
vъ+	въ+	vъ	v	Sa		53	8	9	case				she came to the church of the most pure Mother of God, ever-virgin Mary, as it was a custom.										
crk҃ovь+	црк҃овь+	crkovъ	cъrkov	Nfsnn		53	9	18	obl	lat													
prčtsyǫ+	прчтсыѫ+	prčtsyǫ	prečist	Afsgy		53	10	11	amod							< pr-č-styę							
bc҃ǫ+	бц҃ѫ+	bcǫ	Bogorodica	Nfsay	Nfsgy	53	11	9	nmod	poss						< *Bogorodicę							
ʾi+	҆и+	i	i	C		53	12	14	cc														
prsno+	прсно+	prsno	prisno	R		53	13	14	amod														
dv҃y+	дв҃ы+	dvy	deva	Nfsgy		53	14	11	appos														
ʿmarı´ǫ,	҅марı́ѫ,	mariǫ	Maria	Nfsay		53	15	14	appos							< Marię							
po+	по+	po	po	Sd		53	16	17	case														
ʾw_byčau	҆ѡ_бычаꙋ	obyčau	običai	Nmsdn		53	17	18	obl					1									
prïidè.	прїидѐ.	priide	priida	Vmia3se		53	18	0	root														
																							
ʾi+	҆и+	i	i	C		54	1	6	cc				And as the Gospel was read, as usually,										
ôbýčně+	о̂бы́чнѣ+	obyčně	obično	R		54	2	5	advmod														
bžstьvnomu+	бжстьвномꙋ+	bžstъvnomu	božestven	Ansdy		54	3	4	amod														
ʾeѵglïu+	҆еѵглїꙋ+	eѵgliu	evangelie	Nnsdn		54	4	5	nsubj														
pro_čítaému,	про_чи́тае́мꙋ,	pročitaemu	pročeta	Vmpa-se	Ansdn	54	5	6	advcl	pass				1									
Slýša+	Слы́ша+	slyša	slyšati	Vmia3si		54	6	0	root				she heard the voice of God, speaking:										
bžstьvnyi+	бжстьвныи+	bžstъvnyi	božestven	Amsny		54	7	9	amod														
ʾónъ+	҆о́нъ+	onъ	on	Pd-msn		54	8	9	det	p_adj													
glas	гла͒	glas	glas	Nmsnn		54	9	6	nsubj														
gl҃ęštïi.	гл҃ѧщїи.	glęštii	glagolati	Vmpp-sia	Amsny	54	10	6	advcl					1									
																							
ʾíže+	҆и́же+	iže	iže	Pr-msn		55	1	5	mark				ʺWhoever wants to go with me,ʺ			Mt 16:24							
xw´štet+	хѡ́щет+	xoštet	xotěti	Vmip3si		55	2	5	aux														
po+	по+	po	po	Sd		55	3	4	case														
mně+	мнѣ+	mně	az	Pp1-sd		55	4	5	obl														
ʾiti,	҆ити,	iti	ida	Vmn---i		55	5	7	advcl	nsubj													
da+	да+	da	da	C		55	6	7	aux	opt			ʺhe must deny himselfʺ										
wtvrъžet+	ѿвръжет+	otvrъžet	otvrъža	Vmip3se		55	7	0	root														
sę+	сѧ+	sę	se	Px---a		55	8	7	expl														
sebe	себе	sebe	se	Px---g		55	9	7	obl	abl				1									
ʾi+	҆и+	i	i	C		55	10	11	cc				ʺand take up his crossʺ										
vъzmet+	възмет+	vъzmet	vzema	Vmip3se		55	11	7	conj														
krstъ+	крстъ+	krstъ	krъst	Nmsnn		55	12	11	obj														
svói+	сво́и+	svoi	svoi	Amsny		55	13	12	amod	poss													
î+	и̂+	i	i	C		55	14	15	cc				ʺand follow meʺ										
poslě´duet+	послѣ́дꙋет+	poslěduet	posledvam	Vmip3si		55	15	11	conj														
mi.	ми.	mi	az	Pp1-sd		55	16	15	obl	iobj													
																							
ʾi+	҆и+	i	i	C		56	1	38	cc				And having accepted this on her mind,										
jáko+	ꙗ́ко+	jako	jako (2)	C		56	2	7	mark														
ʾubw+	҆ꙋбѡ+	ubo	ubo	C		56	3	2	fixed														
sïaʺ	сїа̏	sia	sii	Pd-npn		56	4	7	obj					1									
vъ+	въ+	vъ	v	Sl		56	5	6	case														
ʾumě+	҆ꙋмѣ+	umě	um	Nmsln		56	6	7	obl	loc													
prïémъ,	прїе́мъ,	priemъ	priema	Vmpa-sea	Amsnn	56	7	38	advcl	pass													
î+	и̂+	i	i	C		56	8	10	cc				and having thought it well,										
sъmýslъně+	съмы́слънѣ+	sъmyslъně	sъmislъně	R		56	9	10	advmod														
rasǫ´divъ,	расѫ́дивъ,	rasǫdivъ	razsъdja	Vmpa-sea	Amsnn	56	10	7	conj														
ʾi+	҆и+	i	i	C		56	11	20	cc				then, as if she was hit by an arrow,										
jâko+	ꙗ̂ко+	jako	jako (2)	C		56	12	15	mark														
strě_lw´ǫ	стрѣ_лѡ́ѫ	strěloǫ	strela	Nfsin		56	13	15	obl					1									
někōtw´rwǫ+	нѣкѡтѡ́рѡѫ+	někotoroǫ	někъtori	Afsin		56	14	13	amod	det													
ʾuʾjázvena+	҆ꙋ҆ꙗ́звена+	ujazvena	ujazvja	Vmpa-se	Afsnn	56	15	20	advcl	pass													
bývši,	бы́вши,	byvši	sъm	Vmpa-sea	Afsnn	56	16	15	aux														
ăbïe+	ӑбїе+	abie	abie	R		56	17	20	advmod				immediately going out of the church,										
ʾizъ+	҆изъ+	izъ	iz	Sg		56	18	19	case														
crъ_kve	цръ_кве	crъkve	cъrkva	Nfsgn		56	19	20	obl	abl				1									
izšédši.	изше́дши.	izšedši	izxodja	Vmpa-sea	Afsnn	56	20	7	conj														
ʾi+	҆и+	i	i	C		56	21	24	cc				and having met a poor man,										
ʾubw´ga+	҆ꙋбѡ́га+	uboga	ubog	Nmsgy		56	22	24	obj														
někwʾegw+	нѣкѡ҆егѡ+	někoego	někoi	Amsgy		56	23	22	amod	det													
srě´tši,	срѣ́тши,	srětši	sreštna	Vmpa-sea	Afsnn	56	24	20	conj														
sъnémši	съне́мши	sъnemši	sъnęti	Vmpa-sea	Afsnn	56	25	38	advcl				puting off her shirts and all the girl's jewels she was wearing,	1									
sъ+	съ+	sъ	iz	Sg		56	26	27	case														
sebe+	себе+	sebe	se	Px---g		56	27	25	obl	abl													
rízy	ри́зы	rizy	riza	Nfpnn		56	28	25	obj														
ʾi+	҆и+	i	i	C		56	29	34	cc														
vъsę^+	въсѧ̂+	vъsę	vse	Afsgn	Afsan	56	30	34	amod	det						< vsǫ							
ęˇže+	ѧ̆же+	ęže	iže	Pr-fsg	Pr-fsa	56	31	32	mark														
nw´šaaše+	нѡ́шааше+	nošaaše	nosja	Vmii3si		56	32	34	acl														
děvíčьskǫę	дѣви́чьскѫѧ	děvičъskǫę	děvičeski	Afsay		56	33	34	amod					1		< děvičьskǫǫ							
ŭtvarь,	ꙋ̆тварь,	utvarъ	utvarь	Nfsnn		56	34	28	conj														
tw´mu+	тѡ́мꙋ+	tomu	toi	Pp3msd		56	35	38	obl	iobj			she resolutely gave it all to him.										
vъsě+	въсѣ+	vъsě	vse	Ansln	Ansgn	56	36	38	obj														
ûsrъdno+	ꙋ̂сръдно+	usrъdno	usъrdno	R		56	37	38	advmod														
wtdástъ.	ѿдáстъ.	otdastъ	otdam	Vmia3se		56	38	0	root														
																							
samá	самá	sama	sam	Afsnn		57	1	6	nsubj				And she clothed herself in his shirts,	1									
že+	же+	že	že	Qd		57	2	6	cc														
twgo+	тѡго+	togo	toi	Pp3msg		57	3	4	nmod	poss													
rízami+	ри́зами+	rizami	riza	Nfpin		57	4	6	obl														
sebe+	себе+	sebe	se	Px---g		57	5	6	obj														
ʾoděá+	҆одѣá+	oděa	oděti	Vmia3se		57	6	0	root														
nikw´muže+	никѡ́мꙋже+	nikomuže	nikъtože	Pz---d		57	7	10	nsubj				while nobody inside knew (thought?), that she was in a most wise (state) of mind.										
sïà	сїà	sia	sii	Pd-npn		57	8	10	obj														
wtnǫd	ѿнѫд	otnǫd	otnǫd	R		57	9	10	advmod					1									
vě´dęštu	вѣ́дѧщꙋ	vědęštu	věděti	Vmpp-sia	Amsdn	57	10	6	advcl														
vъ+	въ+	vъ	v	Sl		57	11	14	case														
prě´mǫdrěmъ	прѣ́мѫдрѣмъ	prěmǫdrěmъ	premudъr	Amsly		57	12	14	amod														
ně´kwemъ+	нѣ́кѡемъ+	někoemъ	někoi	Amsin		57	13	14	amod	det													
rázumě+	рáзꙋмѣ+	razumě	razum	Nmsln		57	14	15	obl	loc													
sǫ´šti,	сѫ́щи,	sǫšti	sъm	Vmpp-sia	Afsnn	57	15	10	advcl					2									
																							
zanè+	занѐ+	zane	zane	C		58	1	3	cc		76r	/img/petka/z76r.jpg	Because she was a dwelling of the Most Holy Spirit.										
žílište+	жи́лище+	žilište	žilište	Nnsnn		58	2	3	obl	pred													
běše+	бѣше+	běše	sъm	Vmii3si		58	3	0	root														
prě´st҃gw+	прѣ́ст҃гѡ+	prěstgo	presvęt	Amsgy		58	4	5	amod														
dx҃a.	дх҃а.	dxa	dux	Nmsgy		58	5	2	nmod	poss													
																							
vъ+	въ+	vъ	v	Sl		59	1	4	case				And as she came in this shape home and was seen by parents,										
takwvěmъ	такѡвѣмъ	takověmъ	takъv	Amsly		59	2	4	amod	det				1									
ŭbw+	ꙋ̆бѡ+	ubo	ubo	C		59	3	18	cc														
ŏbrazě+	о̆бразѣ+	obrazě	obraz	Nmsln		59	4	8	obl	loc													
vъ+	въ+	vъ	v	Sa		59	5	6	case														
dw´mъ+	дѡ́мъ+	domъ	dom	Nmsnn		59	6	8	obl	lat													
jako+	ꙗко+	jako	jako (2)	C		59	7	8	advmod														
prišedši+	пришедши+	prišedši	priida	Vmpa-sea	Afsnn	59	8	18	advcl														
ʾi+	҆и+	i	i	C		59	9	13	cc														
wt+	ѿ+	ot	ot	Sg		59	10	11	case														
rwdítelei	рѡди́телеи	roditelei	roditel	Nmpgy		59	11	13	obl	abl				1									
ʾjako+	҆ꙗко+	jako	jako (2)	C		59	12	13	mark														
víděna+	ви́дѣна+	viděna	vidja	Vmpa-se	Afsnn	59	13	8	conj	pass													
byvši,	бывши,	byvši	sъm	Vmpa-sia	Afsnn	59	14	13	aux														
čto+	что+	čto	čьto	Pq---n		59	15	18	obj				what should be said about, how she was scolded and vilified and beaten,										
podw´baetъ	подѡ́баетъ	podobaetъ	podobati	Vmip3si		59	16	18	aux														
î+	и̂+	i	i	C		59	17	18	advmod														
gl҃ati+	гл҃ати+	glati	glagolati	Vmn---e		59	18	0	root														
kwli_kw+	кѡли_кѡ+	koliko	koliko	Pq		59	19	20	mark					1									
ʾukwréna+	҆ꙋкѡре́на+	ukorena	ukorja	Vmpa-se	Afsnn	59	20	18	advcl	pass													
bys+	бы͒+	bys	sъm	Vmia3si		59	21	20	aux	pass													
ʾi+	҆и+	i	i	C		59	22	23	cc														
ponw´sima+	понѡ́сима+	ponosima	ponosja	Vmpp-se	Afsnn	59	23	20	conj	pass						Miklosich: ponositi 'oneidizein, vituperare'							
wt+	ѿ+	ot	ot	Sg		59	24	25	case														
nix+	них+	nix	tě	Pp3-pg		59	25	23	obl	abl													
ʾi+	҆и+	i	i	C		59	26	27	cc														
bíʾema,	би́҆ема,	biema	bija	Vmpp-si	Afsnn	59	27	20	conj	pass													
ʾjako+	҆ꙗко+	jako	jako (2)	C		59	28	33	mark				so that she will not do so again?										
da	да	da	da	C		59	29	28	fixed					1									
ne+	не+	ne	ne	Qz		59	30	33	advmod														
takožde+	такожде+	takožde	takožde	Pr		59	31	33	advmod														
drugoíci+	дрꙋгои́ци+	drugoici	drugoici	R		59	32	33	advmod														
sъtvóritъ.	сътво́ритъ.	sъtvoritъ	sъtvorja	Vmip3se		59	33	20	advcl														
																							
nǫʺ+	нѫ̏+	nǫ	no	C		60	1	15	cc				But that good maiden and pious branch Parascheva did not take any heed of their scolding.										
dwbraa	дѡбраа	dobraa	dobъr	Afsny		60	2	4	amod					1									
ʾonâ+	҆онâ+	ona	ona	Pd-fsn		60	3	2	det	p_adj													
dva,	два,	dva	deva	Nfsny		60	4	15	nsubj														
ʾi+	҆и+	i	i	C		60	5	6	cc														
blg҃wčъstivaa+	блг҃ѡчъстиваа+	blgočъstivaa	blgočestiv	Afsny		60	6	7	amod														
vě´tvь+	вѣ́твь+	větvъ	větvь	Nfsnn		60	7	4	appos														
paraskevî,	параскеви̂,	paraskevi	Paraskeva	Nfsgy		60	8	7	appos							Maybe reflects the Gr. <i>Paraskeѵē</i>. Also in Volokolamsk ed.							
ni+	ни+	ni	ni	Qz		60	9	11	amod							<i>ni vъ čto že</i> < <i>vъ ničtože</i>?							
vъ	въ	vъ	v	Sl		60	10	11	case					1									
čto+	что+	čto	čьto	Pq---n		60	11	15	obl														
že+	же+	že	že	Qd		60	12	11	fixed														
těxь+	тѣхь+	těxъ	tě	Pp3-pg		60	13	14	nmod	poss													
ʾukorízny+	҆ꙋкори́зны+	ukorizny	ukorizъn	Nfpnn		60	14	15	obj														
vъměni.	въмѣни.	vъměni	vъměnjati	Vmia3se		60	15	0	root							Miklosich: vъměnjati 'logizesѳai, putare'							
																							
nǫʺ+	нѫ̏+	nǫ	no	C		61	1	10	cc				But, becoming ignited by the desire, she carried the words of Patriarch David,										
bžtsьvnymъ	бжтсьвнымъ	bžtsъvnymъ	božestven	Ansiy		61	2	5	amod					1									
raspálivši	распáливши	raspalivši	razpalja	Vmpa-sea	Afsnn	61	3	10	advcl														
sę+	сѧ+	sę	se	Px---a		61	4	3	expl														
želánïemъ,	желáнїемъ,	želaniemъ	želanie	Nnsin		61	5	3	obl														
bg҃owtca+	бг҃оѿца+	bgootca	bogootec	Nmsgy		61	6	11	nmod														
dv҃da+	дв҃да+	dvda	David	Nmsgy		61	7	6	appos														
vъ+	въ+	vъ	v	Sl		61	8	9	case														
ŭmě	ꙋ̆мѣ	umě	um	Nmsln		61	9	10	obl	loc				1									
ʾobnóšaaše+	҆обно́шааше+	obnošaaše	obnošati	Vmii3si		61	10	0	root														
gl҃ъ.	гл҃ъ.	glъ	glagol	Nmsnn		61	11	10	obj														
páče+	пáче+	pače	pače	C		61	12	15	amod				or, rather, of the Most Holy Spirit, who is speaking through him:										
že+	же+	že	že	Qd		61	13	15	cc														
prěst҃gw+	прѣст҃гѡ+	prěstgo	presvęt	Amsgy		61	14	15	amod														
dx҃a+	дх҃а+	dxa	dux	Nmsgy		61	15	6	conj														
ʾíže+	҆и́же+	iže	iže	Pr-msn		61	16	19	mark														
vъ+	въ+	vъ	v	Sl		61	17	18	case														
némъ	не́мъ	nemъ	toi	Pp3msl		61	18	19	obl	loc				1									
gl҃štago.	гл҃щаго.	glštago	glagolati	Vmpp-sia	Amsgy	61	19	15	acl														
																							
ʾímže+	҆и́мже+	imže	iže	Pr-msi		62	1	3	mark				ʺAs a deer pants for streams of water, thus my soul wishes (to come) to you, o God.ʺ			Ps 41 (CS) or 42:1-3 (NIV)							
ʾw´brazomъ+	҆ѡ́бразомъ+	obrazomъ	obraz	Nmsin		62	2	3	obl														
želaetъ+	желаетъ+	želaetъ	želaja	Vmip3si		62	3	9	advcl														
ʾélenъ+	҆е́ленъ+	elenъ	elen	Nmsnn		62	4	3	nsubj														
na+	на+	na	na	Sa		62	5	6	case														
istw´_čniky	истѡ́_чникы	istočniky	iztočnik	Nmpan		62	6	3	obl	lat				1		Written: истоó_чникы							
vwdnyǫ,	вѡдныѫ,	vodnyǫ	voden	Ampay		62	7	6	amod							< vodnyę							
síce+	си́це+	sice	sice	Pr		62	8	9	advmod														
želáʾetъ+	желá҆етъ+	želaetъ	želaja	Vmip3si		62	9	0	root														
dš҃a+	дш҃а+	dša	duša	Nfsny		62	10	9	nsubj														
moà+	моà+	moa	moi	Afsny		62	11	10	amod	poss													
k+	к+	k	k	Sd		62	12	13	case														
tebě+	тебѣ+	tebě	ty	Pp2-sd		62	13	9	obl	lat													
b҃e.	б҃е.	be	bog	Nmsvy		62	14	9	vocative					1									
																							
vъžǫ´da+	въжѫ́да+	vъžǫda	vъžędati	Vmia3se		63	1	0	root				ʺMy soul thirsts for the strong and living God.ʺ			Ps 41 (CS) or 42:1-3 (NIV)							
dš҃a+	дш҃а+	dša	duša	Nfsny		63	2	1	nsubj														
moà+	моà+	moa	moi	Afsny		63	3	2	amod	poss													
kъ+	къ+	kъ	k	Sd		63	4	5	case														
b҃u+	б҃ꙋ+	bu	bog	Nmsdy		63	5	1	obl	lat													
krěpkomu+	крѣпкомꙋ+	krěpkomu	krěpъk	Amsdy		63	6	5	amod														
í+	и́+	i	i	C		63	7	8	cc														
živwmu.	живѡмꙋ.	živomu	živ	Amsdy		63	8	6	conj														
																							
kw_gda+	кѡ_гда+	kogda	kogda	Pq		64	1	2	advmod				ʺWhen I shall come and present myself to the face of God?ʺ	1		Ps 41 (CS) or 42:1-3 (NIV)							
prïídǫ+	прїи́дѫ+	priidǫ	priida	Vmip1se		64	2	0	root														
î+	и̂+	i	i	C		64	3	4	cc														
jâvlę+	ꙗ̂влѧ+	javlę	javja	Vmip1se		64	4	2	conj														
sę`+	сѧ̀+	sę	se	Px---a		64	5	4	expl														
lícu+	ли́цꙋ+	licu	lice	Nnsdn		64	6	4	obl	iobj													
b҃žï(u).	б҃жї(ꙋ).	bžiu	božii	Ansdn		64	7	6	amod	poss													
																							
Sïa+	Сїа+	sia	sii	Pd-fsn		65	1	8	obj				And having this always in her mind, as she vowed, after some time she did similarly as first time.										
vъ+	въ+	vъ	v	Sl		65	2	3	case														
ŭmě+	ꙋ̆мѣ+	umě	um	Nmsln		65	3	8	obl	loc													
ʾja_ko	҆ꙗ_ко	jako	jako (2)	C		65	4	5	mark					1									
prědrče	прѣдрче	prědrče	prědrešti	Vmia3se		65	5	8	advcl														
sę	сѧ	sę	se	Px---a		65	6	5	expl														
vynǫ	вынѫ	vynǫ	vynǫ	R		65	7	8	advmod														
imęšti:.	имѧщи:.	imęšti	imam	Vmpp-sia	Afsnn	65	8	16	advcl					1									
ne+	не+	ne	ne	Qz		65	9	11	amod							The following line (up to <i>obrětъ</i>) was first omitted by the scribe, and then added on the side of the page.							
po+	по+	po	po	Sa		65	10	12	case														
mno(źě)	мно(ѕѣ)	mnoźě	mnogo	R		65	11	12	amod														
vrěmeni	врѣмени	vrěmeni	vreme	Nnsdn		65	12	16	obl														
(pa)ky	(па)кы	paky	paki	R		65	13	16	advmod														
podbně	подбнѣ	podbně	podobně	R		65	14	16	advmod														
(prъ)vwmu	(пръ)вѡмꙋ	prъvomu	pъrvi	Amsdy		65	15	14	nmod	iobj													
sъt(vor)i	сът(вор)и	sъtvori	sъtvorja	Vmia3se		65	16	0	root														
																							
ʾi+	҆и+	i	i	C		66	1	5	cc				And (as) she found another poor one in the same way,			The sentence seems to have been subordinated to the following one, cf. Volokolamsk ed.: <i>i drugago takožde obretši, otdas tomu vъsju outvarь.</i>							
drugago	дрꙋгаго	drugago	drug	Amsgy		66	2	4	amod	det													
(ta)kožde	(та)кожде	takožde	takožde	Pr		66	3	5	advmod														
ništ(a)	нищ(а)	ništa	ništ	Amsgn		66	4	5	obj														
obrětъ	обрѣтъ	obrětъ	obrěsti	Vmia3se		66	5	0	root					1									
																							
wtdastъ+	ѿдастъ+	otdastъ	otdam	Vmia3se		67	1	0	root				(and) she gave him all of her jewels.										
tómu+	то́мꙋ+	tomu	toi	Pp3msd		67	2	1	obl	iobj													
vъsę^+	въсѧ̂+	vъsę	vse	Afsgn	Afsan	67	3	5	amod	det						< vsǫ							
svoǫ`	своѫ̀	svoǫ	svoi	Afsay		67	4	5	amod	poss				1									
ʾútvarь.	҆ꙋ́тварь.	utvarъ	utvarь	Nfsnn		67	5	1	obj														
																							
ʾi+	҆и+	i	i	C		68	1	14	cc				And not only twice or thrice,										
ne+	не+	ne	ne	Qz		68	2	3	advmod														
tъčïǫ+	тъчїѫ+	tъčiǫ	tъčijǫ	R		68	3	4	advmod														
dvášti+	двáщи+	dvašti	dvašti	R		68	4	14	advmod														
îlì+	и̂лѝ+	ili	ili	C		68	5	6	cc														
trı´šti,	трı́щи,	trišti	trіšti	R		68	6	4	conj														
nǫʺ+	нѫ̏+	nǫ	no	C		68	7	9	cc				but many times she gave her clothes to the poor,										
í+	и́+	i	i	C		68	8	7	fixed														
mnw_gaždi+	мнѡ_гажди+	mnogaždi	mnogaždi	R		68	9	6	conj					1									
takožde+	такожде+	takožde	takožde	Pr		68	10	14	advmod														
svoà	своà	svoa	svoi	Anpnn		68	11	12	amod	poss													
ʾoděánïa+	҆одѣáнїа+	oděania	oděanie	Nnpnn		68	12	14	obj														
níštïimъ+	ни́щїимъ+	ništiimъ	ništ	Ampdy		68	13	14	obl	iobj													
wtdáaše.	ѿдáаше.	otdaaše	otdam	Vmii3se		68	14	0	root					1									
ni+	ни+	ni	ni	C		68	15	17	amod				not taking heed of her parents' scolding,										
vъ+	въ+	vъ	v	Sl		68	16	17	case														
čto+	что+	čto	čьto	Pq		68	17	19	obl														
že+	же+	že	že	Qd		68	18	17	fixed														
vъměněǫšti+	въмѣнѣѫщи+	vъměněǫšti	vъměnjati	Vmpp-sia	Afsnn	68	19	14	advcl														
síxъ+	си́хъ+	sixъ	sii	Pd--pg		68	20	19	obl														
radi	ради	radi	radi	Sg		68	21	20	case														
rwdítelnęǫ	рѡди́телнѧѫ	roditelnęǫ	roditelen	Afpny		68	22	23	amod	poss				1		< <i>roditelnęę</i> (f.pl.nom/acc)							
dw´sady+	дѡ́сады+	dosady	dosada	Nfpnn		68	23	19	obj														
žè	жѐ	že	že	Qd		68	24	23	cc														
ʾi+	҆и+	i	i	C		68	25	26	cc														
prěšténïa	прѣще́нїа	prěštenia	prěštenie	Nnpnn		68	26	23	conj				nor threats, nor insufferable wounds.			Miklosich: prěštenije 'apeilē, minae'							
ʾi+	҆и+	i	i	C		68	27	30	cc														
ne+	не+	ne	ne	Qz		68	28	29	amod														
sъtrъpimyǫ+	сътръпимыѫ+	sъtrъpimyǫ	sъtrъpěti	Afpny	Vmpp-si	68	29	30	amod														
ʾjázvy.	҆ꙗ́звы.	jazvy	jazva	Nfpnn		68	30	26	conj					1									
																							
sïà+	сїà+	sia	sii	Pd-npn		69	1	7	det				But these images from (ʺinʺ) the home of her father were showing her inner resolution and zeal towards God.										
ŭbw+	ꙋ̆бѡ+	ubo	ubo	C		69	2	10	cc														
ʾjaže+	҆ꙗже+	jaže	iže	Pr-fsn		69	3	5	mark														
vъ	въ	vъ	v	Sl		69	4	5	case														
dwmu+	дѡмꙋ+	domu	dom	Nmsgu		69	5	7	acl	nmod:loc													
ʾw´či+	҆ѡ́чи+	oči	otči	Amsny		69	6	5	amod	poss						While not indicated in Zogr. 107, Volokolamsk ed. has a titlo over <i>wči</i>, thus likely reflecting an archaic possessive <i>otči</i> 'of father' (cf. <a href=https://histdict.uni-sofia.bg/dictionary/show/d_06219>here</a>).							
prědnačrъtánïa,	прѣдначрътáнїа,	prědnačrъtania	prědnačrъtanie	Nnsgn		69	7	10	nsubj							Miklosich: prědъnačrъtanije 'proxaragma, imago'							
vъnę´_trъnee	вънѧ́_трънее	vъnętrъnee	vъnǫtrъn	Andnn		69	8	15	amod					1									
toǫ`+	тоѫ̀+	toǫ	tja	Pp3fsi	Pp3fsg	69	9	15	nmod	poss						< toę							
ʾjavlě´axǫ+	҆ꙗвлѣ́ахѫ+	javlěaxǫ	javja	Vmii3pi		69	10	0	root														
čístoe	чи́стое	čistoe	čist	Ansny		69	11	15	amod														
ʾeže+	҆еже+	eže	iže	Pr-nsn		69	12	14	mark														
kъ+	къ+	kъ	k	Sd		69	13	14	case														
b҃u+	б҃ꙋ+	bu	bog	Nmsdy		69	14	15	acl	nmod:iobj													
ʾusrъdïe	҆ꙋсръдїе	usrъdie	usъrdie	Nnsnn		69	15	10	obj					1									
ʾi+	҆и+	i	i	C		69	16	17	cc														
revnóstь•	ревно́сть•	revnostъ	revnost	Nfsni		69	17	15	conj														
																							
ʾÉlma+	҆Є́лма+	elma	Elma	C		70	1	10	mark				But as she could not suffer any more such a flame in her heart and resolution towards God,			This edition holds two accounts of Petka's escape into desert: first here, during the life of her parents (as it is in the Prologue variant of Life), and later, after their death, following the passage about her brother (chunk ʺDesert Lifeʺ).							
ŭbw+	ꙋ̆бѡ+	ubo	ubo	C		70	2	30	cc														
